### Cluster 45 — Symptoms (134)
Symptom,Frequency 
sensation as if abdomen constricted with string,violent tearing pains in back,1.0,1
sensation as if abdomen constricted with string,pain under right shoulder blade,1.0,1
sensation as if abdomen constricted with string,stiffness of right neck muscles,1.0,1
sensation as if abdomen constricted with string,sole cramps worse by putting foot down,1.0,1
sensation as if abdomen constricted with string,hip pain worse on right side,1.0,1
sensation as if abdomen constricted with string,severe pain in spine between shoulders,1.0,1
sensation as if abdomen constricted with string,amaurosis from rheumatic troubles,1.0,1
sensation as if abdomen constricted with string,anxious,1.0,1
sensation as if abdomen constricted with string,sensation as if weights hung on right leg,1.0,1
sensation as if abdomen constricted with string,lancinating pains in pectoral muscles,1.0,1
sensation as if abdomen constricted with string,head drawn to left,1.0,1
sensation as if abdomen constricted with string,stitches in right side of chest,1.0,1
sensation as if abdomen constricted with string,pressing pain beneath right scapula,1.0,1
sensation as if abdomen constricted with string,pain across umbilicus,1.0,1
sensation as if abdomen constricted with string,rose-red elastic swelling,1.0,1
sensation as if abdomen constricted with string,fingertips cold,1.0,1
sensation as if abdomen constricted with string,violent pain in popliteal space,1.0,1
sensation as if abdomen constricted with string,tightness of chest,1.0,1
sensation as if abdomen constricted with string,urine milky,1.0,1
sensation as if abdomen constricted with string,foot oedematous,1.0,1
sensation as if abdomen constricted with string,associated with hepatic affections,1.0,1
sensation as if abdomen constricted with string,yellow nose,1.0,1
sensation as if abdomen constricted with string,cutting pains in arms,1.0,1
sensation as if abdomen constricted with string,shoulder pain from scapula,1.0,1
sensation as if abdomen constricted with string,rheumatic troubles about abdomen,1.0,1
sensation as if abdomen constricted with string,left half of neck stiff,1.0,1
sensation as if abdomen constricted with string,pressure extending to neck,1.0,1
sensation as if abdomen constricted with string,pulse hard,1.0,1
sensation as if abdomen constricted with string,hip pain extends to legs,1.0,1
sensation as if abdomen constricted with string,paralytic pain in left arm,1.0,1
sensation as if abdomen constricted with string,tongue thickly coated yellow,1.0,1
sensation as if abdomen constricted with string,intellect dull,1.0,1
sensation as if abdomen constricted with string,swelling of elbows,1.0,1
sensation as if abdomen constricted with string,vertebrae soreness worse by motion,1.0,1
sensation as if abdomen constricted with string,antidotes bryonia,1.0,1
sensation as if abdomen constricted with string,constant pain under right scapula,1.0,1
sensation as if abdomen constricted with string,bitter taste when eating,1.0,1
sensation as if abdomen constricted with string,rose-coloured elastic swelling of ankle joints,1.0,1
sensation as if abdomen constricted with string,finger pain worse by pressure,1.0,1
sensation as if abdomen constricted with string,pain over elbow joint,1.0,1
sensation as if abdomen constricted with string,burning in right knee,1.0,1
sensation as if abdomen constricted with string,patient sensitive to touch,1.0,1
sensation as if abdomen constricted with string,face yellow,1.0,1
sensation as if abdomen constricted with string,yellow forehead,1.0,1
sensation as if abdomen constricted with string,pain extends into chest,1.0,1
sensation as if abdomen constricted with string,stiffness of cervical muscles,1.0,1
sensation as if abdomen constricted with string,trembling of knees,1.0,1
sensation as if abdomen constricted with string,urine turbid,1.0,1
sensation as if abdomen constricted with string,periodic tightness in chest,1.0,1
sensation as if abdomen constricted with string,tension in occiput,1.0,1
sensation as if abdomen constricted with string,heaviness in occiput,1.0,1
sensation as if abdomen constricted with string,spasmodic drawing pains in inguinal regions,1.0,1
sensation as if abdomen constricted with string,pain extends into stomach,1.0,1
sensation as if abdomen constricted with string,oedema mostly about ankle,1.0,1
sensation as if abdomen constricted with string,eyes red,1.0,1
sensation as if abdomen constricted with string,cramps in soles of feet,1.0,1
sensation as if abdomen constricted with string,soreness in right chest,1.0,1
sensation as if abdomen constricted with string,hip pain extends to abdomen,1.0,1
sensation as if abdomen constricted with string,violent pains in right shoulder joint,1.0,1
sensation as if abdomen constricted with string,sprained pain in left shoulder,1.0,1
sensation as if abdomen constricted with string,pain in chest along sternum,1.0,1
sensation as if abdomen constricted with string,yellow cheeks,1.0,1
sensation as if abdomen constricted with string,deep-seated pain in right chest,1.0,1
sensation as if abdomen constricted with string,indifferent,1.0,1
sensation as if abdomen constricted with string,veins of hands swollen,1.0,1
sensation as if abdomen constricted with string,paralytic heaviness of arms,1.0,1
sensation as if abdomen constricted with string,tension in nape muscles,1.0,1
sensation as if abdomen constricted with string,legs swollen,1.0,1
sensation as if abdomen constricted with string,thorax stitches worse on cough,1.0,1
sensation as if abdomen constricted with string,tearing pains from nape to sacrum,1.0,1
sensation as if abdomen constricted with string,drawing from sacrum to right scrobiculum,1.0,1
sensation as if abdomen constricted with string,limbs feel lame,1.0,1
sensation as if abdomen constricted with string,vertebrae soreness worse on pressure,1.0,1
sensation as if abdomen constricted with string,intellect impaired,1.0,1
sensation as if abdomen constricted with string,pain in heel as if pinched,1.0,1
sensation as if abdomen constricted with string,constrictive pressure below left clavicle,1.0,1
sensation as if abdomen constricted with string,full heavy feeling in abdomen,1.0,1
sensation as if abdomen constricted with string,urine profuse,1.0,1
sensation as if abdomen constricted with string,cutting pain in arms,1.0,1
sensation as if abdomen constricted with string,reduced freedom of arm use,1.0,1
sensation as if abdomen constricted with string,back pains worse from touch,1.0,1
sensation as if abdomen constricted with string,oppressive pain beneath right scapula,1.0,1
sensation as if abdomen constricted with string,stitches beneath right scapula,1.0,1
sensation as if abdomen constricted with string,restlessness of limbs,1.0,1
sensation as if abdomen constricted with string,pressive pain in liver region,1.0,1
sensation as if abdomen constricted with string,whites of eyes yellow,1.0,1
sensation as if abdomen constricted with string,pressive pain in left neck muscles,1.0,1
sensation as if abdomen constricted with string,rheumatic attack of arms with jaundice,1.0,1
sensation as if abdomen constricted with string,lancinating pain in heart region,1.0,1
sensation as if abdomen constricted with string,sternum pain worse on inspiration,1.0,1
sensation as if abdomen constricted with string,cutting pains in calves,1.0,1
sensation as if abdomen constricted with string,hard pressive pain below patella,1.0,1
sensation as if abdomen constricted with string,fixed pain beneath right scapula,1.0,1
sensation as if abdomen constricted with string,neck feels as if constricted by hand,1.0,1
sensation as if abdomen constricted with string,drawing pain from right shoulder to wrist,1.0,1
sensation as if abdomen constricted with string,eyes protuberant,1.0,1
sensation as if abdomen constricted with string,aching soreness in vertebrae,1.0,1
sensation as if abdomen constricted with string,pain extends into deltoid muscle,1.0,1
sensation as if abdomen constricted with string,eyes burning,1.0,1
sensation as if abdomen constricted with string,shooting pain in right hip,1.0,1
sensation as if abdomen constricted with string,violent stitches in right thorax,1.0,1
eyes burning,heaviness in nape muscles,1.0,1
eyes burning,severe pains under left scapula,1.0,1
eyes burning,violent pain under seventh rib,1.0,1
eyes burning,stiffness of right knee,1.0,1
eyes burning,tearing in metacarpal bones,1.0,1
eyes burning,limbs feel stiff,1.0,1
eyes burning,coldness of left arm,1.0,1
eyes burning,pain behind sternum,1.0,1
eyes burning,oedema,1.0,1
eyes burning,sensation as if lower lumbar vertebrae would separate,1.0,1
eyes burning,bitter taste when drinking,1.0,1
eyes burning,violent pain in knee,1.0,1
eyes burning,vertebrae separation sensation on stooping,1.0,1
eyes burning,sensation as if abdomen constricted with string,1.0,1
eyes burning,violent tearing pains in limbs,1.0,1
eyes burning,ankle hardest on inner side,1.0,1
eyes burning,neck feels as if broken,1.0,1
eyes burning,pulse full,1.0,1
eyes burning,thorax stitches worse on inspiration,1.0,1
eyes burning,pain in cervical muscles,1.0,1
eyes burning,limbs feel heavy,1.0,1
eyes burning,hands hot,1.0,1
eyes burning,drawing in occiput,1.0,1
eyes burning,stiffness of wrists,1.0,1
eyes burning,drawing in nape,1.0,1
eyes burning,paralytic pain in left shoulder,1.0,1
eyes burning,hip pain extends to feet,1.0,1
eyes burning,thorax stitches worse on motion,1.0,1
eyes burning,pain in right clavicle,1.0,1
eyes burning,rheumatic troubles about chest,1.0,1
eyes burning,sensation of sand in eye,1.0,1
eyes burning,urine dark yellow,1.0,1
eyes burning,oedema from venous congestion,1.0,1
eyes burning,violent tearing pains in back,1.0,1
eyes burning,pain under right shoulder blade,1.0,1
eyes burning,stiffness of right neck muscles,1.0,1
eyes burning,sole cramps worse by putting foot down,1.0,1
eyes burning,hip pain worse on right side,1.0,1
eyes burning,severe pain in spine between shoulders,1.0,1
eyes burning,amaurosis from rheumatic troubles,1.0,1
eyes burning,anxious,1.0,1
eyes burning,sensation as if weights hung on right leg,1.0,1
eyes burning,lancinating pains in pectoral muscles,1.0,1
eyes burning,head drawn to left,1.0,1
eyes burning,stitches in right side of chest,1.0,1
eyes burning,pressing pain beneath right scapula,1.0,1
eyes burning,pain across umbilicus,1.0,1
eyes burning,rose-red elastic swelling,1.0,1
eyes burning,fingertips cold,1.0,1
eyes burning,violent pain in popliteal space,1.0,1
eyes burning,tightness of chest,1.0,1
eyes burning,urine milky,1.0,1
eyes burning,foot oedematous,1.0,1
eyes burning,associated with hepatic affections,1.0,1
eyes burning,yellow nose,1.0,1
eyes burning,cutting pains in arms,1.0,1
eyes burning,shoulder pain from scapula,1.0,1
eyes burning,rheumatic troubles about abdomen,1.0,1
eyes burning,left half of neck stiff,1.0,1
eyes burning,pressure extending to neck,1.0,1
eyes burning,pulse hard,1.0,1
eyes burning,hip pain extends to legs,1.0,1
eyes burning,paralytic pain in left arm,1.0,1
eyes burning,tongue thickly coated yellow,1.0,1
eyes burning,intellect dull,1.0,1
eyes burning,swelling of elbows,1.0,1
eyes burning,vertebrae soreness worse by motion,1.0,1
eyes burning,antidotes bryonia,1.0,1
eyes burning,constant pain under right scapula,1.0,1
eyes burning,bitter taste when eating,1.0,1
eyes burning,rose-coloured elastic swelling of ankle joints,1.0,1
eyes burning,finger pain worse by pressure,1.0,1
eyes burning,pain over elbow joint,1.0,1
eyes burning,burning in right knee,1.0,1
eyes burning,patient sensitive to touch,1.0,1
eyes burning,face yellow,1.0,1
eyes burning,yellow forehead,1.0,1
eyes burning,pain extends into chest,1.0,1
eyes burning,stiffness of cervical muscles,1.0,1
eyes burning,trembling of knees,1.0,1
eyes burning,urine turbid,1.0,1
eyes burning,periodic tightness in chest,1.0,1
eyes burning,tension in occiput,1.0,1
eyes burning,heaviness in occiput,1.0,1
eyes burning,spasmodic drawing pains in inguinal regions,1.0,1
eyes burning,pain extends into stomach,1.0,1
eyes burning,oedema mostly about ankle,1.0,1
eyes burning,eyes red,1.0,1
eyes burning,cramps in soles of feet,1.0,1
eyes burning,soreness in right chest,1.0,1
eyes burning,hip pain extends to abdomen,1.0,1
eyes burning,violent pains in right shoulder joint,1.0,1
eyes burning,sprained pain in left shoulder,1.0,1
eyes burning,pain in chest along sternum,1.0,1
eyes burning,yellow cheeks,1.0,1
eyes burning,deep-seated pain in right chest,1.0,1
eyes burning,indifferent,1.0,1
eyes burning,veins of hands swollen,1.0,1
eyes burning,paralytic heaviness of arms,1.0,1
eyes burning,tension in nape muscles,1.0,1
eyes burning,legs swollen,1.0,1
eyes burning,thorax stitches worse on cough,1.0,1
eyes burning,tearing pains from nape to sacrum,1.0,1
eyes burning,drawing from sacrum to right scrobiculum,1.0,1
eyes burning,limbs feel lame,1.0,1
eyes burning,vertebrae soreness worse on pressure,1.0,1
eyes burning,intellect impaired,1.0,1
eyes burning,pain in heel as if pinched,1.0,1
eyes burning,constrictive pressure below left clavicle,1.0,1
eyes burning,full heavy feeling in abdomen,1.0,1
eyes burning,urine profuse,1.0,1
eyes burning,cutting pain in arms,1.0,1
eyes burning,reduced freedom of arm use,1.0,1
eyes burning,back pains worse from touch,1.0,1
eyes burning,oppressive pain beneath right scapula,1.0,1
eyes burning,stitches beneath right scapula,1.0,1
eyes burning,restlessness of limbs,1.0,1
eyes burning,pressive pain in liver region,1.0,1
eyes burning,whites of eyes yellow,1.0,1
eyes burning,pressive pain in left neck muscles,1.0,1
eyes burning,rheumatic attack of arms with jaundice,1.0,1
eyes burning,lancinating pain in heart region,1.0,1
eyes burning,sternum pain worse on inspiration,1.0,1
eyes burning,cutting pains in calves,1.0,1
eyes burning,hard pressive pain below patella,1.0,1
eyes burning,fixed pain beneath right scapula,1.0,1
eyes burning,neck feels as if constricted by hand,1.0,1
eyes burning,drawing pain from right shoulder to wrist,1.0,1
eyes burning,eyes protuberant,1.0,1
eyes burning,aching soreness in vertebrae,1.0,1
eyes burning,pain extends into deltoid muscle,1.0,1
eyes burning,shooting pain in right hip,1.0,1
eyes burning,violent stitches in right thorax,1.0,1
back pains worse from touch,heaviness in nape muscles,1.0,1
back pains worse from touch,severe pains under left scapula,1.0,1
back pains worse from touch,violent pain under seventh rib,1.0,1
back pains worse from touch,stiffness of right knee,1.0,1
back pains worse from touch,tearing in metacarpal bones,1.0,1
back pains worse from touch,limbs feel stiff,1.0,1
back pains worse from touch,coldness of left arm,1.0,1
back pains worse from touch,pain behind sternum,1.0,1
back pains worse from touch,oedema,1.0,1
back pains worse from touch,sensation as if lower lumbar vertebrae would separate,1.0,1
back pains worse from touch,bitter taste when drinking,1.0,1
back pains worse from touch,violent pain in knee,1.0,1
back pains worse from touch,vertebrae separation sensation on stooping,1.0,1
back pains worse from touch,sensation as if abdomen constricted with string,1.0,1
back pains worse from touch,violent tearing pains in limbs,1.0,1
back pains worse from touch,ankle hardest on inner side,1.0,1
back pains worse from touch,neck feels as if broken,1.0,1
back pains worse from touch,pulse full,1.0,1
back pains worse from touch,thorax stitches worse on inspiration,1.0,1
back pains worse from touch,pain in cervical muscles,1.0,1
back pains worse from touch,limbs feel heavy,1.0,1
back pains worse from touch,hands hot,1.0,1
back pains worse from touch,drawing in occiput,1.0,1
back pains worse from touch,stiffness of wrists,1.0,1
back pains worse from touch,drawing in nape,1.0,1
back pains worse from touch,paralytic pain in left shoulder,1.0,1
back pains worse from touch,hip pain extends to feet,1.0,1
back pains worse from touch,thorax stitches worse on motion,1.0,1
back pains worse from touch,pain in right clavicle,1.0,1
back pains worse from touch,rheumatic troubles about chest,1.0,1
back pains worse from touch,sensation of sand in eye,1.0,1
back pains worse from touch,urine dark yellow,1.0,1
back pains worse from touch,oedema from venous congestion,1.0,1
back pains worse from touch,violent tearing pains in back,1.0,1
back pains worse from touch,pain under right shoulder blade,1.0,1
back pains worse from touch,stiffness of right neck muscles,1.0,1
back pains worse from touch,sole cramps worse by putting foot down,1.0,1
back pains worse from touch,hip pain worse on right side,1.0,1
back pains worse from touch,severe pain in spine between shoulders,1.0,1
back pains worse from touch,amaurosis from rheumatic troubles,1.0,1
back pains worse from touch,anxious,1.0,1
back pains worse from touch,sensation as if weights hung on right leg,1.0,1
back pains worse from touch,lancinating pains in pectoral muscles,1.0,1
back pains worse from touch,head drawn to left,1.0,1
back pains worse from touch,stitches in right side of chest,1.0,1
back pains worse from touch,pressing pain beneath right scapula,1.0,1
back pains worse from touch,pain across umbilicus,1.0,1
back pains worse from touch,rose-red elastic swelling,1.0,1
back pains worse from touch,fingertips cold,1.0,1
back pains worse from touch,violent pain in popliteal space,1.0,1
back pains worse from touch,tightness of chest,1.0,1
back pains worse from touch,urine milky,1.0,1
back pains worse from touch,foot oedematous,1.0,1
back pains worse from touch,associated with hepatic affections,1.0,1
back pains worse from touch,yellow nose,1.0,1
back pains worse from touch,cutting pains in arms,1.0,1
back pains worse from touch,shoulder pain from scapula,1.0,1
back pains worse from touch,rheumatic troubles about abdomen,1.0,1
back pains worse from touch,left half of neck stiff,1.0,1
back pains worse from touch,pressure extending to neck,1.0,1
back pains worse from touch,pulse hard,1.0,1
back pains worse from touch,hip pain extends to legs,1.0,1
back pains worse from touch,paralytic pain in left arm,1.0,1
back pains worse from touch,tongue thickly coated yellow,1.0,1
back pains worse from touch,intellect dull,1.0,1
back pains worse from touch,swelling of elbows,1.0,1
back pains worse from touch,vertebrae soreness worse by motion,1.0,1
back pains worse from touch,antidotes bryonia,1.0,1
back pains worse from touch,constant pain under right scapula,1.0,1
back pains worse from touch,bitter taste when eating,1.0,1
back pains worse from touch,rose-coloured elastic swelling of ankle joints,1.0,1
back pains worse from touch,finger pain worse by pressure,1.0,1
back pains worse from touch,pain over elbow joint,1.0,1
back pains worse from touch,burning in right knee,1.0,1
back pains worse from touch,patient sensitive to touch,1.0,1
back pains worse from touch,face yellow,1.0,1
back pains worse from touch,yellow forehead,1.0,1
back pains worse from touch,pain extends into chest,1.0,1
back pains worse from touch,stiffness of cervical muscles,1.0,1
back pains worse from touch,trembling of knees,1.0,1
back pains worse from touch,urine turbid,1.0,1
back pains worse from touch,periodic tightness in chest,1.0,1
back pains worse from touch,tension in occiput,1.0,1
back pains worse from touch,heaviness in occiput,1.0,1
back pains worse from touch,spasmodic drawing pains in inguinal regions,1.0,1
back pains worse from touch,pain extends into stomach,1.0,1
back pains worse from touch,oedema mostly about ankle,1.0,1
back pains worse from touch,eyes red,1.0,1
back pains worse from touch,cramps in soles of feet,1.0,1
back pains worse from touch,soreness in right chest,1.0,1
back pains worse from touch,hip pain extends to abdomen,1.0,1
back pains worse from touch,violent pains in right shoulder joint,1.0,1
back pains worse from touch,sprained pain in left shoulder,1.0,1
back pains worse from touch,pain in chest along sternum,1.0,1
back pains worse from touch,yellow cheeks,1.0,1
back pains worse from touch,deep-seated pain in right chest,1.0,1
back pains worse from touch,indifferent,1.0,1
back pains worse from touch,veins of hands swollen,1.0,1
back pains worse from touch,paralytic heaviness of arms,1.0,1
back pains worse from touch,tension in nape muscles,1.0,1
back pains worse from touch,legs swollen,1.0,1
back pains worse from touch,thorax stitches worse on cough,1.0,1
back pains worse from touch,tearing pains from nape to sacrum,1.0,1
back pains worse from touch,drawing from sacrum to right scrobiculum,1.0,1
back pains worse from touch,limbs feel lame,1.0,1
back pains worse from touch,vertebrae soreness worse on pressure,1.0,1
back pains worse from touch,intellect impaired,1.0,1
back pains worse from touch,pain in heel as if pinched,1.0,1
back pains worse from touch,constrictive pressure below left clavicle,1.0,1
back pains worse from touch,full heavy feeling in abdomen,1.0,1
back pains worse from touch,urine profuse,1.0,1
back pains worse from touch,cutting pain in arms,1.0,1
back pains worse from touch,reduced freedom of arm use,1.0,1
back pains worse from touch,oppressive pain beneath right scapula,1.0,1
back pains worse from touch,stitches beneath right scapula,1.0,1
back pains worse from touch,restlessness of limbs,1.0,1
back pains worse from touch,pressive pain in liver region,1.0,1
back pains worse from touch,whites of eyes yellow,1.0,1
back pains worse from touch,pressive pain in left neck muscles,1.0,1
back pains worse from touch,rheumatic attack of arms with jaundice,1.0,1
back pains worse from touch,lancinating pain in heart region,1.0,1
back pains worse from touch,sternum pain worse on inspiration,1.0,1
back pains worse from touch,cutting pains in calves,1.0,1
back pains worse from touch,hard pressive pain below patella,1.0,1
back pains worse from touch,fixed pain beneath right scapula,1.0,1
back pains worse from touch,neck feels as if constricted by hand,1.0,1
back pains worse from touch,drawing pain from right shoulder to wrist,1.0,1
back pains worse from touch,eyes protuberant,1.0,1
back pains worse from touch,aching soreness in vertebrae,1.0,1
back pains worse from touch,pain extends into deltoid muscle,1.0,1
back pains worse from touch,eyes burning,1.0,1
back pains worse from touch,shooting pain in right hip,1.0,1
back pains worse from touch,violent stitches in right thorax,1.0,1
shooting pain in right hip,heaviness in nape muscles,1.0,1
shooting pain in right hip,severe pains under left scapula,1.0,1
shooting pain in right hip,violent pain under seventh rib,1.0,1
shooting pain in right hip,stiffness of right knee,1.0,1
shooting pain in right hip,tearing in metacarpal bones,1.0,1
shooting pain in right hip,limbs feel stiff,1.0,1
shooting pain in right hip,coldness of left arm,1.0,1
shooting pain in right hip,pain behind sternum,1.0,1
shooting pain in right hip,oedema,1.0,1
shooting pain in right hip,sensation as if lower lumbar vertebrae would separate,1.0,1
shooting pain in right hip,bitter taste when drinking,1.0,1
shooting pain in right hip,violent pain in knee,1.0,1
shooting pain in right hip,vertebrae separation sensation on stooping,1.0,1
shooting pain in right hip,sensation as if abdomen constricted with string,1.0,1
shooting pain in right hip,violent tearing pains in limbs,1.0,1
shooting pain in right hip,ankle hardest on inner side,1.0,1
shooting pain in right hip,neck feels as if broken,1.0,1
shooting pain in right hip,pulse full,1.0,1
shooting pain in right hip,thorax stitches worse on inspiration,1.0,1
shooting pain in right hip,pain in cervical muscles,1.0,1
shooting pain in right hip,limbs feel heavy,1.0,1
shooting pain in right hip,hands hot,1.0,1
shooting pain in right hip,drawing in occiput,1.0,1
shooting pain in right hip,stiffness of wrists,1.0,1
shooting pain in right hip,drawing in nape,1.0,1
shooting pain in right hip,paralytic pain in left shoulder,1.0,1
shooting pain in right hip,hip pain extends to feet,1.0,1
shooting pain in right hip,thorax stitches worse on motion,1.0,1
shooting pain in right hip,pain in right clavicle,1.0,1
shooting pain in right hip,rheumatic troubles about chest,1.0,1
shooting pain in right hip,sensation of sand in eye,1.0,1
shooting pain in right hip,urine dark yellow,1.0,1
shooting pain in right hip,oedema from venous congestion,1.0,1
shooting pain in right hip,violent tearing pains in back,1.0,1
shooting pain in right hip,pain under right shoulder blade,1.0,1
shooting pain in right hip,stiffness of right neck muscles,1.0,1
shooting pain in right hip,sole cramps worse by putting foot down,1.0,1
shooting pain in right hip,hip pain worse on right side,1.0,1
shooting pain in right hip,severe pain in spine between shoulders,1.0,1
shooting pain in right hip,amaurosis from rheumatic troubles,1.0,1
shooting pain in right hip,anxious,1.0,1
shooting pain in right hip,sensation as if weights hung on right leg,1.0,1
shooting pain in right hip,lancinating pains in pectoral muscles,1.0,1
shooting pain in right hip,head drawn to left,1.0,1
shooting pain in right hip,stitches in right side of chest,1.0,1
shooting pain in right hip,pressing pain beneath right scapula,1.0,1
shooting pain in right hip,pain across umbilicus,1.0,1
shooting pain in right hip,rose-red elastic swelling,1.0,1
shooting pain in right hip,fingertips cold,1.0,1
shooting pain in right hip,violent pain in popliteal space,1.0,1
shooting pain in right hip,tightness of chest,1.0,1
shooting pain in right hip,urine milky,1.0,1
shooting pain in right hip,foot oedematous,1.0,1
shooting pain in right hip,associated with hepatic affections,1.0,1
shooting pain in right hip,yellow nose,1.0,1
shooting pain in right hip,cutting pains in arms,1.0,1
shooting pain in right hip,shoulder pain from scapula,1.0,1
shooting pain in right hip,rheumatic troubles about abdomen,1.0,1
shooting pain in right hip,left half of neck stiff,1.0,1
shooting pain in right hip,pressure extending to neck,1.0,1
shooting pain in right hip,pulse hard,1.0,1
shooting pain in right hip,hip pain extends to legs,1.0,1
shooting pain in right hip,paralytic pain in left arm,1.0,1
shooting pain in right hip,tongue thickly coated yellow,1.0,1
shooting pain in right hip,intellect dull,1.0,1
shooting pain in right hip,swelling of elbows,1.0,1
shooting pain in right hip,vertebrae soreness worse by motion,1.0,1
shooting pain in right hip,antidotes bryonia,1.0,1
shooting pain in right hip,constant pain under right scapula,1.0,1
shooting pain in right hip,bitter taste when eating,1.0,1
shooting pain in right hip,rose-coloured elastic swelling of ankle joints,1.0,1
shooting pain in right hip,finger pain worse by pressure,1.0,1
shooting pain in right hip,pain over elbow joint,1.0,1
shooting pain in right hip,burning in right knee,1.0,1
shooting pain in right hip,patient sensitive to touch,1.0,1
shooting pain in right hip,face yellow,1.0,1
shooting pain in right hip,yellow forehead,1.0,1
shooting pain in right hip,pain extends into chest,1.0,1
shooting pain in right hip,stiffness of cervical muscles,1.0,1
shooting pain in right hip,trembling of knees,1.0,1
shooting pain in right hip,urine turbid,1.0,1
shooting pain in right hip,periodic tightness in chest,1.0,1
shooting pain in right hip,tension in occiput,1.0,1
shooting pain in right hip,heaviness in occiput,1.0,1
shooting pain in right hip,spasmodic drawing pains in inguinal regions,1.0,1
shooting pain in right hip,pain extends into stomach,1.0,1
shooting pain in right hip,oedema mostly about ankle,1.0,1
shooting pain in right hip,eyes red,1.0,1
shooting pain in right hip,cramps in soles of feet,1.0,1
shooting pain in right hip,soreness in right chest,1.0,1
shooting pain in right hip,hip pain extends to abdomen,1.0,1
shooting pain in right hip,violent pains in right shoulder joint,1.0,1
shooting pain in right hip,sprained pain in left shoulder,1.0,1
shooting pain in right hip,pain in chest along sternum,1.0,1
shooting pain in right hip,yellow cheeks,1.0,1
shooting pain in right hip,deep-seated pain in right chest,1.0,1
shooting pain in right hip,indifferent,1.0,1
shooting pain in right hip,veins of hands swollen,1.0,1
shooting pain in right hip,paralytic heaviness of arms,1.0,1
shooting pain in right hip,tension in nape muscles,1.0,1
shooting pain in right hip,legs swollen,1.0,1
shooting pain in right hip,thorax stitches worse on cough,1.0,1
shooting pain in right hip,tearing pains from nape to sacrum,1.0,1
shooting pain in right hip,drawing from sacrum to right scrobiculum,1.0,1
shooting pain in right hip,limbs feel lame,1.0,1
shooting pain in right hip,vertebrae soreness worse on pressure,1.0,1
shooting pain in right hip,intellect impaired,1.0,1
shooting pain in right hip,pain in heel as if pinched,1.0,1
shooting pain in right hip,constrictive pressure below left clavicle,1.0,1
shooting pain in right hip,full heavy feeling in abdomen,1.0,1
shooting pain in right hip,urine profuse,1.0,1
shooting pain in right hip,cutting pain in arms,1.0,1
shooting pain in right hip,reduced freedom of arm use,1.0,1
shooting pain in right hip,back pains worse from touch,1.0,1
shooting pain in right hip,oppressive pain beneath right scapula,1.0,1
shooting pain in right hip,stitches beneath right scapula,1.0,1
shooting pain in right hip,restlessness of limbs,1.0,1
shooting pain in right hip,pressive pain in liver region,1.0,1
shooting pain in right hip,whites of eyes yellow,1.0,1
shooting pain in right hip,pressive pain in left neck muscles,1.0,1
shooting pain in right hip,rheumatic attack of arms with jaundice,1.0,1
shooting pain in right hip,lancinating pain in heart region,1.0,1
shooting pain in right hip,sternum pain worse on inspiration,1.0,1
shooting pain in right hip,cutting pains in calves,1.0,1
shooting pain in right hip,hard pressive pain below patella,1.0,1
shooting pain in right hip,fixed pain beneath right scapula,1.0,1
shooting pain in right hip,neck feels as if constricted by hand,1.0,1
shooting pain in right hip,drawing pain from right shoulder to wrist,1.0,1
shooting pain in right hip,eyes protuberant,1.0,1
shooting pain in right hip,aching soreness in vertebrae,1.0,1
shooting pain in right hip,pain extends into deltoid muscle,1.0,1
shooting pain in right hip,eyes burning,1.0,1
shooting pain in right hip,violent stitches in right thorax,1.0,1
violent pains in right shoulder joint,heaviness in nape muscles,0.5,1
violent pains in right shoulder joint,severe pains under left scapula,0.5,1
violent pains in right shoulder joint,violent pain under seventh rib,0.5,1
violent pains in right shoulder joint,stiffness of right knee,0.5,1
violent pains in right shoulder joint,tearing in metacarpal bones,0.5,1
violent pains in right shoulder joint,limbs feel stiff,0.5,1
violent pains in right shoulder joint,coldness of left arm,0.5,1
violent pains in right shoulder joint,pain behind sternum,0.5,1
violent pains in right shoulder joint,oedema,0.5,1
violent pains in right shoulder joint,sensation as if lower lumbar vertebrae would separate,0.5,1
violent pains in right shoulder joint,bitter taste when drinking,0.5,1
violent pains in right shoulder joint,violent pain in knee,0.5,1
violent pains in right shoulder joint,vertebrae separation sensation on stooping,0.5,1
violent pains in right shoulder joint,sensation as if abdomen constricted with string,0.5,1
violent pains in right shoulder joint,violent tearing pains in limbs,0.5,1
violent pains in right shoulder joint,ankle hardest on inner side,0.5,1
violent pains in right shoulder joint,neck feels as if broken,0.5,1
violent pains in right shoulder joint,pulse full,0.5,1
violent pains in right shoulder joint,thorax stitches worse on inspiration,0.5,1
violent pains in right shoulder joint,pain in cervical muscles,0.5,1
violent pains in right shoulder joint,limbs feel heavy,0.5,1
violent pains in right shoulder joint,hands hot,0.5,1
violent pains in right shoulder joint,drawing in occiput,0.5,1
violent pains in right shoulder joint,stiffness of wrists,0.5,1
violent pains in right shoulder joint,drawing in nape,0.5,1
violent pains in right shoulder joint,paralytic pain in left shoulder,0.5,1
violent pains in right shoulder joint,hip pain extends to feet,0.5,1
violent pains in right shoulder joint,thorax stitches worse on motion,0.5,1
violent pains in right shoulder joint,pain in right clavicle,0.5,1
violent pains in right shoulder joint,rheumatic troubles about chest,0.5,1
violent pains in right shoulder joint,sensation of sand in eye,0.5,1
violent pains in right shoulder joint,urine dark yellow,0.5,1
violent pains in right shoulder joint,oedema from venous congestion,0.5,1
violent pains in right shoulder joint,violent tearing pains in back,0.5,1
