### Cluster 23 — Symptoms (183)
Symptom,Frequency 
tingling down left arm,numbness of affected parts,1.0,1
tingling down left arm,numb tingling in fingers,1.0,1
tingling down left arm,quieter morning with excessive sweat,1.0,1
tingling down left arm,constriction about head,1.0,1
tingling down left arm,hot palms,1.0,1
tingling down left arm,trembling with shooting pains,1.0,1
tingling down left arm,shooting pain in right elbow to wrist worse flexing fingers,1.0,1
tingling down left arm,cold sensation down spine,1.0,1
tingling down left arm,jerking pain down left back,1.0,1
tingling down left arm,numb tingling in hands,1.0,1
tingling down left arm,shooting pain in right upper arm,1.0,1
tingling down left arm,dull pain in neck muscles,1.0,1
tingling down left arm,anxiety about heart,1.0,1
tingling down left arm,hot right hip joint,1.0,1
tingling down left arm,drawing pain in scapulae,1.0,1
tingling down left arm,drawing in tendinous expansions,1.0,1
tingling down left arm,tearing pain in left hip joint,1.0,1
tingling down left arm,convulsive contracting of limbs,1.0,1
tingling down left arm,bright red joints,1.0,1
tingling down left arm,coldness of extremities,1.0,1
tingling down left arm,numbness of arms,1.0,1
tingling down left arm,drawing pain in elbow joints,1.0,1
tingling down left arm,tensive pain in lumbar region worse stepping,1.0,1
tingling down left arm,bruised pain between shoulders,1.0,1
tingling down left arm,crawling in limbs,1.0,1
tingling down left arm,paralytic pain decin thumb,1.0,1
tingling down left arm,stinging in kidney region,1.0,1
tingling down left arm,cutting pain from spine to abdomen,1.0,1
tingling down left arm,coldness of ankles,1.0,1
tingling down left arm,throbbing knees,1.0,1
tingling down left arm,painful right hip joint especially to touch,1.0,1
tingling down left arm,painful knees,1.0,1
tingling down left arm,weariness,1.0,1
tingling down left arm,acuteness of senses,1.0,1
tingling down left arm,stiff legs after cold,1.0,1
tingling down left arm,heartburn down back,1.0,1
tingling down left arm,tearing pains in small of back worse by pressure,1.0,1
tingling down left arm,heavy limbs during repose,1.0,1
tingling down left arm,swollen right hip joint,1.0,1
tingling down left arm,great agitation about heart,1.0,1
tingling down left arm,hot hands,1.0,1
tingling down left arm,contracted pulse,1.0,1
tingling down left arm,painful shoulders feel sinking under weight,1.0,1
tingling down left arm,violent digging pains in chest sides worse inspiration,1.0,1
tingling down left arm,tearing pain in deep neck muscles,1.0,1
tingling down left arm,severe tearing in left humerus head,1.0,1
tingling down left arm,pain in right shoulder joint,1.0,1
tingling down left arm,pains to right ear,1.0,1
tingling down left arm,tearing pain from shoulder to wrist,1.0,1
tingling down left arm,violent digging pains in back worse inspiration,1.0,1
tingling down left arm,exhaustion,1.0,1
tingling down left arm,full pulse,1.0,1
tingling down left arm,drawing pain in right upper arm,1.0,1
tingling down left arm,anxious lamentations,1.0,1
tingling down left arm,tearing pain in scapulae,1.0,1
tingling down left arm,helplessness with pain in femur head,1.0,1
tingling down left arm,sweaty palms,1.0,1
tingling down left arm,hurried thought changes,1.0,1
tingling down left arm,coldness of arms,1.0,1
tingling down left arm,heavy feeling,1.0,1
tingling down left arm,formication of scalp as if hair stands on end,1.0,1
tingling down left arm,numbness in small of back to legs,1.0,1
tingling down left arm,cramping pain in forearm,1.0,1
tingling down left arm,sensation of swollen parts,1.0,1
tingling down left arm,numbness in limbs after sitting,1.0,1
tingling down left arm,stitching pain in knee joints,1.0,1
tingling down left arm,acute rheumatic fevers,1.0,1
tingling down left arm,tensive pain in sacral region worse jars,1.0,1
tingling down left arm,formication of hands,1.0,1
tingling down left arm,cold sensation between scapulae,1.0,1
tingling down left arm,inflammation in serous tissues,1.0,1
tingling down left arm,creeping pain in fingers worse writing,1.0,1
tingling down left arm,paralytic stiffness of right upper arm,1.0,1
tingling down left arm,drawing pain in limb joints,1.0,1
tingling down left arm,painful limbs during repose,1.0,1
tingling down left arm,great thirst for cold water,1.0,1
tingling down left arm,cold fingers,1.0,1
tingling down left arm,numbness down left arm,1.0,1
tingling down left arm,transient bone pains in long bones,1.0,1
tingling down left arm,intolerable pains driving to delirium,1.0,1
tingling down left arm,feet go to sleep while walking,1.0,1
tingling down left arm,lost sensation in fingers,1.0,1
tingling down left arm,drawing pains in muscles of neck,1.0,1
tingling down left arm,rheumatism of facial muscles sensitive to touch,1.0,1
tingling down left arm,pressive pain in lumbar region worse stepping,1.0,1
tingling down left arm,cold sweat on toes,1.0,1
tingling down left arm,small pulse,1.0,1
tingling down left arm,variable humor,1.0,1
tingling down left arm,dull pain in right elbow to wrist worse flexing fingers,1.0,1
tingling down left arm,constriction about chest,1.0,1
tingling down left arm,formication down back,1.0,1
tingling down left arm,drawing pain in shoulder joints,1.0,1
tingling down left arm,drawing pain in wrists,1.0,1
tingling down left arm,intense pain down left arm,1.0,1
tingling down left arm,formication of arms,1.0,1
tingling down left arm,hot dry skin,1.0,1
tingling down left arm,tension about ankles,1.0,1
tingling down left arm,sore neck painful to touch,1.0,1
tingling down left arm,coldness of feet,1.0,1
tingling down left arm,drawing pain in left hip joint,1.0,1
tingling down left arm,great sadness,1.0,1
tingling down left arm,vexation with self,1.0,1
tingling down left arm,cold sweat on arms,1.0,1
tingling down left arm,bruised pain down back,1.0,1
tingling down left arm,fear of death,1.0,1
tingling down left arm,intermittent pulse,1.0,1
tingling down left arm,digging pain down left back,1.0,1
tingling down left arm,confused ideas,1.0,1
tingling down left arm,intolerable pain,1.0,1
tingling down left arm,little difficulties insurmountable,1.0,1
tingling down left arm,tired limbs during repose,1.0,1
tingling down left arm,great anxiety,1.0,1
tingling down left arm,ophthalmia from cold dry winds,1.0,1
tingling down left arm,head insecurity due to lack of muscle control worse toward night,1.0,1
tingling down left arm,cold sweat on soles,1.0,1
tingling down left arm,bruised pain in last lumbar vertebra,1.0,1
tingling down left arm,dull pain in back muscles,1.0,1
tingling down left arm,death-like oppression about heart,1.0,1
tingling down left arm,noise aggravates,1.0,1
tingling down left arm,swollen knees,1.0,1
tingling down left arm,heavy pain in neck muscles,1.0,1
tingling down left arm,effective early before disease localization,1.0,1
tingling down left arm,paralytic drawing in feet,1.0,1
tingling down left arm,knife-like pain in knee joints,1.0,1
tingling down left arm,numbness of whole limb after sitting,1.0,1
tingling down left arm,tearing pain from shoulder to forearm,1.0,1
tingling down left arm,tingling with shooting pains,1.0,1
tingling down left arm,sleeplessness from knee pain must sit up,1.0,1
tingling down left arm,stiffness worse on motion,1.0,1
tingling down left arm,bad effects of cold dry winds,1.0,1
tingling down left arm,dreadful apprehension,1.0,1
tingling down left arm,deep red vessels,1.0,1
tingling down left arm,tearing pain in wrists,1.0,1
tingling down left arm,lameness of affected parts,1.0,1
tingling down left arm,constriction about precordia,1.0,1
sensitiveness to cold air,lack of power in limbs after sitting,1.0,1
sensitiveness to cold air,tension as if bandaged when walking,1.0,1
sensitiveness to cold air,patient feels overpowered,1.0,1
sensitiveness to cold air,prickling in wrist,1.0,1
sensitiveness to cold air,pains to right shoulder,1.0,1
sensitiveness to cold air,great weariness,1.0,1
sensitiveness to cold air,heavy pain in back muscles,1.0,1
sensitiveness to cold air,convulsive trembling of limbs,1.0,1
sensitiveness to cold air,pressive pain in sacral region worse jars,1.0,1
sensitiveness to cold air,unsteadiness of knee joints,1.0,1
sensitiveness to cold air,tearing pain in thigh,1.0,1
sensitiveness to cold air,tearing pain in forearm,1.0,1
sensitiveness to cold air,drawing pain in thigh,1.0,1
sensitiveness to cold air,weak limbs during repose,1.0,1
sensitiveness to cold air,arms hang powerless as if paralyzed,1.0,1
sensitiveness to cold air,puffy joints,1.0,1
sensitiveness to cold air,tearing pain in elbow joints,1.0,1
sensitiveness to cold air,excitement,1.0,1
sensitiveness to cold air,rapid thought changes,1.0,1
sensitiveness to cold air,raging delirium worse at night,1.0,1
sensitiveness to cold air,sudden attack in acute articular rheumatism,1.0,1
sensitiveness to cold air,coldness in feet especially toes,1.0,1
sensitiveness to cold air,paralysis of wrist,1.0,1
sensitiveness to cold air,strong pulse,1.0,1
sensitiveness to cold air,numb tingling in arms,1.0,1
sensitiveness to cold air,light aggravates,1.0,1
sensitiveness to cold air,dry hot skin,1.0,1
sensitiveness to cold air,inflamed joints,1.0,1
sensitiveness to cold air,cries if touched,1.0,1
sensitiveness to cold air,predicts death day,1.0,1
sensitiveness to cold air,burning pain on moving eyes,1.0,1
sensitiveness to cold air,tingling upward on stepping,1.0,1
sensitiveness to cold air,cutting pain in knees,1.0,1
sensitiveness to cold air,toes go to sleep while walking,1.0,1
sensitiveness to cold air,inflammation in cellular tissues,1.0,1
sensitiveness to cold air,thirst,1.0,1
sensitiveness to cold air,hot feet,1.0,1
sensitiveness to cold air,bruised feeling,1.0,1
sensitiveness to cold air,tearing pain in nape,1.0,1
sensitiveness to cold air,formication up back,1.0,1
sensitiveness to cold air,transient bone pains in metacarpal bones,1.0,1
sensitiveness to cold air,back stiffness,1.0,1
sensitiveness to cold air,shortened tendo achillis,1.0,1
sensitiveness to cold air,pressing pain on moving eyes,1.0,1
sensitiveness to cold air,shooting pain on moving eyes,1.0,1
sensitiveness to cold air,tearing pain from shoulder to fingers,1.0,1
sensitiveness to cold air,numbness of affected parts,1.0,1
sensitiveness to cold air,numb tingling in fingers,1.0,1
sensitiveness to cold air,quieter morning with excessive sweat,1.0,1
sensitiveness to cold air,constriction about head,1.0,1
sensitiveness to cold air,hot palms,1.0,1
sensitiveness to cold air,trembling with shooting pains,1.0,1
sensitiveness to cold air,shooting pain in right elbow to wrist worse flexing fingers,1.0,1
sensitiveness to cold air,cold sensation down spine,1.0,1
sensitiveness to cold air,jerking pain down left back,1.0,1
sensitiveness to cold air,numb tingling in hands,1.0,1
sensitiveness to cold air,shooting pain in right upper arm,1.0,1
sensitiveness to cold air,dull pain in neck muscles,1.0,1
sensitiveness to cold air,anxiety about heart,1.0,1
sensitiveness to cold air,hot right hip joint,1.0,1
sensitiveness to cold air,drawing pain in scapulae,1.0,1
sensitiveness to cold air,drawing in tendinous expansions,1.0,1
sensitiveness to cold air,tearing pain in left hip joint,1.0,1
sensitiveness to cold air,convulsive contracting of limbs,1.0,1
sensitiveness to cold air,bright red joints,1.0,1
sensitiveness to cold air,coldness of extremities,1.0,1
sensitiveness to cold air,tingling down left arm,1.0,1
sensitiveness to cold air,numbness of arms,1.0,1
sensitiveness to cold air,drawing pain in elbow joints,1.0,1
sensitiveness to cold air,tensive pain in lumbar region worse stepping,1.0,1
sensitiveness to cold air,bruised pain between shoulders,1.0,1
sensitiveness to cold air,crawling in limbs,1.0,1
sensitiveness to cold air,paralytic pain decin thumb,1.0,1
sensitiveness to cold air,stinging in kidney region,1.0,1
sensitiveness to cold air,cutting pain from spine to abdomen,1.0,1
sensitiveness to cold air,coldness of ankles,1.0,1
sensitiveness to cold air,throbbing knees,1.0,1
sensitiveness to cold air,painful right hip joint especially to touch,1.0,1
sensitiveness to cold air,painful knees,1.0,1
sensitiveness to cold air,weariness,1.0,1
sensitiveness to cold air,acuteness of senses,1.0,1
sensitiveness to cold air,stiff legs after cold,1.0,1
sensitiveness to cold air,heartburn down back,1.0,1
sensitiveness to cold air,tearing pains in small of back worse by pressure,1.0,1
sensitiveness to cold air,heavy limbs during repose,1.0,1
sensitiveness to cold air,swollen right hip joint,1.0,1
sensitiveness to cold air,great agitation about heart,1.0,1
sensitiveness to cold air,hot hands,1.0,1
sensitiveness to cold air,contracted pulse,1.0,1
sensitiveness to cold air,painful shoulders feel sinking under weight,1.0,1
sensitiveness to cold air,violent digging pains in chest sides worse inspiration,1.0,1
sensitiveness to cold air,tearing pain in deep neck muscles,1.0,1
sensitiveness to cold air,severe tearing in left humerus head,1.0,1
sensitiveness to cold air,pain in right shoulder joint,1.0,1
sensitiveness to cold air,pains to right ear,1.0,1
sensitiveness to cold air,tearing pain from shoulder to wrist,1.0,1
sensitiveness to cold air,violent digging pains in back worse inspiration,1.0,1
sensitiveness to cold air,exhaustion,1.0,1
sensitiveness to cold air,full pulse,1.0,1
sensitiveness to cold air,drawing pain in right upper arm,1.0,1
sensitiveness to cold air,anxious lamentations,1.0,1
sensitiveness to cold air,tearing pain in scapulae,1.0,1
sensitiveness to cold air,helplessness with pain in femur head,1.0,1
sensitiveness to cold air,sweaty palms,1.0,1
sensitiveness to cold air,hurried thought changes,1.0,1
sensitiveness to cold air,coldness of arms,1.0,1
sensitiveness to cold air,heavy feeling,1.0,1
sensitiveness to cold air,formication of scalp as if hair stands on end,1.0,1
sensitiveness to cold air,numbness in small of back to legs,1.0,1
sensitiveness to cold air,cramping pain in forearm,1.0,1
sensitiveness to cold air,sensation of swollen parts,1.0,1
sensitiveness to cold air,numbness in limbs after sitting,1.0,1
sensitiveness to cold air,stitching pain in knee joints,1.0,1
sensitiveness to cold air,acute rheumatic fevers,1.0,1
sensitiveness to cold air,tensive pain in sacral region worse jars,1.0,1
sensitiveness to cold air,formication of hands,1.0,1
sensitiveness to cold air,cold sensation between scapulae,1.0,1
sensitiveness to cold air,inflammation in serous tissues,1.0,1
sensitiveness to cold air,creeping pain in fingers worse writing,1.0,1
sensitiveness to cold air,paralytic stiffness of right upper arm,1.0,1
sensitiveness to cold air,drawing pain in limb joints,1.0,1
sensitiveness to cold air,painful limbs during repose,1.0,1
sensitiveness to cold air,great thirst for cold water,1.0,1
sensitiveness to cold air,cold fingers,1.0,1
sensitiveness to cold air,numbness down left arm,1.0,1
sensitiveness to cold air,transient bone pains in long bones,1.0,1
sensitiveness to cold air,intolerable pains driving to delirium,1.0,1
sensitiveness to cold air,feet go to sleep while walking,1.0,1
sensitiveness to cold air,lost sensation in fingers,1.0,1
sensitiveness to cold air,drawing pains in muscles of neck,1.0,1
sensitiveness to cold air,rheumatism of facial muscles sensitive to touch,1.0,1
sensitiveness to cold air,pressive pain in lumbar region worse stepping,1.0,1
sensitiveness to cold air,cold sweat on toes,1.0,1
sensitiveness to cold air,small pulse,1.0,1
sensitiveness to cold air,variable humor,1.0,1
sensitiveness to cold air,dull pain in right elbow to wrist worse flexing fingers,1.0,1
sensitiveness to cold air,constriction about chest,1.0,1
sensitiveness to cold air,formication down back,1.0,1
sensitiveness to cold air,drawing pain in shoulder joints,1.0,1
sensitiveness to cold air,drawing pain in wrists,1.0,1
sensitiveness to cold air,intense pain down left arm,1.0,1
sensitiveness to cold air,formication of arms,1.0,1
sensitiveness to cold air,hot dry skin,1.0,1
sensitiveness to cold air,tension about ankles,1.0,1
sensitiveness to cold air,sore neck painful to touch,1.0,1
sensitiveness to cold air,coldness of feet,1.0,1
sensitiveness to cold air,drawing pain in left hip joint,1.0,1
sensitiveness to cold air,great sadness,1.0,1
sensitiveness to cold air,vexation with self,1.0,1
sensitiveness to cold air,cold sweat on arms,1.0,1
sensitiveness to cold air,bruised pain down back,1.0,1
sensitiveness to cold air,fear of death,1.0,1
sensitiveness to cold air,intermittent pulse,1.0,1
sensitiveness to cold air,digging pain down left back,1.0,1
sensitiveness to cold air,confused ideas,1.0,1
sensitiveness to cold air,intolerable pain,1.0,1
sensitiveness to cold air,little difficulties insurmountable,1.0,1
sensitiveness to cold air,tired limbs during repose,1.0,1
sensitiveness to cold air,great anxiety,1.0,1
sensitiveness to cold air,ophthalmia from cold dry winds,1.0,1
sensitiveness to cold air,head insecurity due to lack of muscle control worse toward night,1.0,1
sensitiveness to cold air,cold sweat on soles,1.0,1
sensitiveness to cold air,bruised pain in last lumbar vertebra,1.0,1
sensitiveness to cold air,dull pain in back muscles,1.0,1
sensitiveness to cold air,death-like oppression about heart,1.0,1
sensitiveness to cold air,noise aggravates,1.0,1
sensitiveness to cold air,swollen knees,1.0,1
sensitiveness to cold air,heavy pain in neck muscles,1.0,1
sensitiveness to cold air,effective early before disease localization,1.0,1
sensitiveness to cold air,paralytic drawing in feet,1.0,1
sensitiveness to cold air,knife-like pain in knee joints,1.0,1
sensitiveness to cold air,numbness of whole limb after sitting,1.0,1
sensitiveness to cold air,tearing pain from shoulder to forearm,1.0,1
sensitiveness to cold air,tingling with shooting pains,1.0,1
sensitiveness to cold air,sleeplessness from knee pain must sit up,1.0,1
sensitiveness to cold air,stiffness worse on motion,1.0,1
sensitiveness to cold air,bad effects of cold dry winds,1.0,1
sensitiveness to cold air,dreadful apprehension,1.0,1
sensitiveness to cold air,deep red vessels,1.0,1
sensitiveness to cold air,tearing pain in wrists,1.0,1
sensitiveness to cold air,lameness of affected parts,1.0,1
sensitiveness to cold air,constriction about precordia,1.0,1
arms hang powerless as if paralyzed,lack of power in limbs after sitting,1.0,1
arms hang powerless as if paralyzed,tension as if bandaged when walking,1.0,1
arms hang powerless as if paralyzed,patient feels overpowered,1.0,1
arms hang powerless as if paralyzed,prickling in wrist,1.0,1
arms hang powerless as if paralyzed,pains to right shoulder,1.0,1
arms hang powerless as if paralyzed,great weariness,1.0,1
arms hang powerless as if paralyzed,heavy pain in back muscles,1.0,1
arms hang powerless as if paralyzed,convulsive trembling of limbs,1.0,1
arms hang powerless as if paralyzed,pressive pain in sacral region worse jars,1.0,1
arms hang powerless as if paralyzed,unsteadiness of knee joints,1.0,1
arms hang powerless as if paralyzed,tearing pain in thigh,1.0,1
arms hang powerless as if paralyzed,tearing pain in forearm,1.0,1
arms hang powerless as if paralyzed,drawing pain in thigh,1.0,1
arms hang powerless as if paralyzed,weak limbs during repose,1.0,1
arms hang powerless as if paralyzed,puffy joints,1.0,1
arms hang powerless as if paralyzed,tearing pain in elbow joints,1.0,1
arms hang powerless as if paralyzed,excitement,1.0,1
arms hang powerless as if paralyzed,rapid thought changes,1.0,1
arms hang powerless as if paralyzed,raging delirium worse at night,1.0,1
arms hang powerless as if paralyzed,sudden attack in acute articular rheumatism,1.0,1
arms hang powerless as if paralyzed,coldness in feet especially toes,1.0,1
arms hang powerless as if paralyzed,paralysis of wrist,1.0,1
arms hang powerless as if paralyzed,strong pulse,1.0,1
arms hang powerless as if paralyzed,numb tingling in arms,1.0,1
arms hang powerless as if paralyzed,light aggravates,1.0,1
arms hang powerless as if paralyzed,dry hot skin,1.0,1
arms hang powerless as if paralyzed,inflamed joints,1.0,1
arms hang powerless as if paralyzed,cries if touched,1.0,1
arms hang powerless as if paralyzed,sensitiveness to cold air,1.0,1
arms hang powerless as if paralyzed,predicts death day,1.0,1
arms hang powerless as if paralyzed,burning pain on moving eyes,1.0,1
arms hang powerless as if paralyzed,tingling upward on stepping,1.0,1
arms hang powerless as if paralyzed,cutting pain in knees,1.0,1
arms hang powerless as if paralyzed,toes go to sleep while walking,1.0,1
arms hang powerless as if paralyzed,inflammation in cellular tissues,1.0,1
arms hang powerless as if paralyzed,thirst,1.0,1
arms hang powerless as if paralyzed,hot feet,1.0,1
arms hang powerless as if paralyzed,bruised feeling,1.0,1
arms hang powerless as if paralyzed,tearing pain in nape,1.0,1
arms hang powerless as if paralyzed,formication up back,1.0,1
arms hang powerless as if paralyzed,transient bone pains in metacarpal bones,1.0,1
arms hang powerless as if paralyzed,back stiffness,1.0,1
arms hang powerless as if paralyzed,shortened tendo achillis,1.0,1
arms hang powerless as if paralyzed,pressing pain on moving eyes,1.0,1
arms hang powerless as if paralyzed,shooting pain on moving eyes,1.0,1
arms hang powerless as if paralyzed,tearing pain from shoulder to fingers,1.0,1
arms hang powerless as if paralyzed,numbness of affected parts,1.0,1
arms hang powerless as if paralyzed,numb tingling in fingers,1.0,1
arms hang powerless as if paralyzed,quieter morning with excessive sweat,1.0,1
arms hang powerless as if paralyzed,constriction about head,1.0,1
arms hang powerless as if paralyzed,hot palms,1.0,1
arms hang powerless as if paralyzed,trembling with shooting pains,1.0,1
arms hang powerless as if paralyzed,shooting pain in right elbow to wrist worse flexing fingers,1.0,1
arms hang powerless as if paralyzed,cold sensation down spine,1.0,1
arms hang powerless as if paralyzed,jerking pain down left back,1.0,1
arms hang powerless as if paralyzed,numb tingling in hands,1.0,1
arms hang powerless as if paralyzed,shooting pain in right upper arm,1.0,1
arms hang powerless as if paralyzed,dull pain in neck muscles,1.0,1
arms hang powerless as if paralyzed,anxiety about heart,1.0,1
arms hang powerless as if paralyzed,hot right hip joint,1.0,1
arms hang powerless as if paralyzed,drawing pain in scapulae,1.0,1
arms hang powerless as if paralyzed,drawing in tendinous expansions,1.0,1
arms hang powerless as if paralyzed,tearing pain in left hip joint,1.0,1
arms hang powerless as if paralyzed,convulsive contracting of limbs,1.0,1
arms hang powerless as if paralyzed,bright red joints,1.0,1
arms hang powerless as if paralyzed,coldness of extremities,1.0,1
arms hang powerless as if paralyzed,tingling down left arm,1.0,1
arms hang powerless as if paralyzed,numbness of arms,1.0,1
arms hang powerless as if paralyzed,drawing pain in elbow joints,1.0,1
arms hang powerless as if paralyzed,tensive pain in lumbar region worse stepping,1.0,1
arms hang powerless as if paralyzed,bruised pain between shoulders,1.0,1
arms hang powerless as if paralyzed,crawling in limbs,1.0,1
arms hang powerless as if paralyzed,paralytic pain decin thumb,1.0,1
arms hang powerless as if paralyzed,stinging in kidney region,1.0,1
arms hang powerless as if paralyzed,cutting pain from spine to abdomen,1.0,1
arms hang powerless as if paralyzed,coldness of ankles,1.0,1
arms hang powerless as if paralyzed,throbbing knees,1.0,1
arms hang powerless as if paralyzed,painful right hip joint especially to touch,1.0,1
arms hang powerless as if paralyzed,painful knees,1.0,1
arms hang powerless as if paralyzed,weariness,1.0,1
arms hang powerless as if paralyzed,acuteness of senses,1.0,1
arms hang powerless as if paralyzed,stiff legs after cold,1.0,1
arms hang powerless as if paralyzed,heartburn down back,1.0,1
arms hang powerless as if paralyzed,tearing pains in small of back worse by pressure,1.0,1
arms hang powerless as if paralyzed,heavy limbs during repose,1.0,1
arms hang powerless as if paralyzed,swollen right hip joint,1.0,1
arms hang powerless as if paralyzed,great agitation about heart,1.0,1
arms hang powerless as if paralyzed,hot hands,1.0,1
arms hang powerless as if paralyzed,contracted pulse,1.0,1
arms hang powerless as if paralyzed,painful shoulders feel sinking under weight,1.0,1
arms hang powerless as if paralyzed,violent digging pains in chest sides worse inspiration,1.0,1
arms hang powerless as if paralyzed,tearing pain in deep neck muscles,1.0,1
arms hang powerless as if paralyzed,severe tearing in left humerus head,1.0,1
arms hang powerless as if paralyzed,pain in right shoulder joint,1.0,1
arms hang powerless as if paralyzed,pains to right ear,1.0,1
arms hang powerless as if paralyzed,tearing pain from shoulder to wrist,1.0,1
arms hang powerless as if paralyzed,violent digging pains in back worse inspiration,1.0,1
arms hang powerless as if paralyzed,exhaustion,1.0,1
arms hang powerless as if paralyzed,full pulse,1.0,1
arms hang powerless as if paralyzed,drawing pain in right upper arm,1.0,1
arms hang powerless as if paralyzed,anxious lamentations,1.0,1
arms hang powerless as if paralyzed,tearing pain in scapulae,1.0,1
arms hang powerless as if paralyzed,helplessness with pain in femur head,1.0,1
arms hang powerless as if paralyzed,sweaty palms,1.0,1
arms hang powerless as if paralyzed,hurried thought changes,1.0,1
arms hang powerless as if paralyzed,coldness of arms,1.0,1
arms hang powerless as if paralyzed,heavy feeling,1.0,1
arms hang powerless as if paralyzed,formication of scalp as if hair stands on end,1.0,1
arms hang powerless as if paralyzed,numbness in small of back to legs,1.0,1
arms hang powerless as if paralyzed,cramping pain in forearm,1.0,1
arms hang powerless as if paralyzed,sensation of swollen parts,1.0,1
arms hang powerless as if paralyzed,numbness in limbs after sitting,1.0,1
arms hang powerless as if paralyzed,stitching pain in knee joints,1.0,1
arms hang powerless as if paralyzed,acute rheumatic fevers,1.0,1
arms hang powerless as if paralyzed,tensive pain in sacral region worse jars,1.0,1
arms hang powerless as if paralyzed,formication of hands,1.0,1
arms hang powerless as if paralyzed,cold sensation between scapulae,1.0,1
arms hang powerless as if paralyzed,inflammation in serous tissues,1.0,1
arms hang powerless as if paralyzed,creeping pain in fingers worse writing,1.0,1
arms hang powerless as if paralyzed,paralytic stiffness of right upper arm,1.0,1
arms hang powerless as if paralyzed,drawing pain in limb joints,1.0,1
arms hang powerless as if paralyzed,painful limbs during repose,1.0,1
arms hang powerless as if paralyzed,great thirst for cold water,1.0,1
arms hang powerless as if paralyzed,cold fingers,1.0,1
arms hang powerless as if paralyzed,numbness down left arm,1.0,1
arms hang powerless as if paralyzed,transient bone pains in long bones,1.0,1
arms hang powerless as if paralyzed,intolerable pains driving to delirium,1.0,1
arms hang powerless as if paralyzed,feet go to sleep while walking,1.0,1
arms hang powerless as if paralyzed,lost sensation in fingers,1.0,1
arms hang powerless as if paralyzed,drawing pains in muscles of neck,1.0,1
arms hang powerless as if paralyzed,rheumatism of facial muscles sensitive to touch,1.0,1
arms hang powerless as if paralyzed,pressive pain in lumbar region worse stepping,1.0,1
arms hang powerless as if paralyzed,cold sweat on toes,1.0,1
arms hang powerless as if paralyzed,small pulse,1.0,1
arms hang powerless as if paralyzed,variable humor,1.0,1
arms hang powerless as if paralyzed,dull pain in right elbow to wrist worse flexing fingers,1.0,1
arms hang powerless as if paralyzed,constriction about chest,1.0,1
arms hang powerless as if paralyzed,formication down back,1.0,1
arms hang powerless as if paralyzed,drawing pain in shoulder joints,1.0,1
arms hang powerless as if paralyzed,drawing pain in wrists,1.0,1
arms hang powerless as if paralyzed,intense pain down left arm,1.0,1
arms hang powerless as if paralyzed,formication of arms,1.0,1
arms hang powerless as if paralyzed,hot dry skin,1.0,1
arms hang powerless as if paralyzed,tension about ankles,1.0,1
arms hang powerless as if paralyzed,sore neck painful to touch,1.0,1
arms hang powerless as if paralyzed,coldness of feet,1.0,1
arms hang powerless as if paralyzed,drawing pain in left hip joint,1.0,1
arms hang powerless as if paralyzed,great sadness,1.0,1
arms hang powerless as if paralyzed,vexation with self,1.0,1
arms hang powerless as if paralyzed,cold sweat on arms,1.0,1
arms hang powerless as if paralyzed,bruised pain down back,1.0,1
arms hang powerless as if paralyzed,fear of death,1.0,1
arms hang powerless as if paralyzed,intermittent pulse,1.0,1
arms hang powerless as if paralyzed,digging pain down left back,1.0,1
arms hang powerless as if paralyzed,confused ideas,1.0,1
arms hang powerless as if paralyzed,intolerable pain,1.0,1
arms hang powerless as if paralyzed,little difficulties insurmountable,1.0,1
arms hang powerless as if paralyzed,tired limbs during repose,1.0,1
arms hang powerless as if paralyzed,great anxiety,1.0,1
arms hang powerless as if paralyzed,ophthalmia from cold dry winds,1.0,1
arms hang powerless as if paralyzed,head insecurity due to lack of muscle control worse toward night,1.0,1
arms hang powerless as if paralyzed,cold sweat on soles,1.0,1
arms hang powerless as if paralyzed,bruised pain in last lumbar vertebra,1.0,1
arms hang powerless as if paralyzed,dull pain in back muscles,1.0,1
arms hang powerless as if paralyzed,death-like oppression about heart,1.0,1
arms hang powerless as if paralyzed,noise aggravates,1.0,1
arms hang powerless as if paralyzed,swollen knees,1.0,1
arms hang powerless as if paralyzed,heavy pain in neck muscles,1.0,1
arms hang powerless as if paralyzed,effective early before disease localization,1.0,1
arms hang powerless as if paralyzed,paralytic drawing in feet,1.0,1
arms hang powerless as if paralyzed,knife-like pain in knee joints,1.0,1
arms hang powerless as if paralyzed,numbness of whole limb after sitting,1.0,1
arms hang powerless as if paralyzed,tearing pain from shoulder to forearm,1.0,1
arms hang powerless as if paralyzed,tingling with shooting pains,1.0,1
arms hang powerless as if paralyzed,sleeplessness from knee pain must sit up,1.0,1
arms hang powerless as if paralyzed,stiffness worse on motion,1.0,1
arms hang powerless as if paralyzed,bad effects of cold dry winds,1.0,1
arms hang powerless as if paralyzed,dreadful apprehension,1.0,1
arms hang powerless as if paralyzed,deep red vessels,1.0,1
arms hang powerless as if paralyzed,tearing pain in wrists,1.0,1
arms hang powerless as if paralyzed,lameness of affected parts,1.0,1
arms hang powerless as if paralyzed,constriction about precordia,1.0,1
helplessness with pain in femur head,lack of power in limbs after sitting,1.0,1
helplessness with pain in femur head,tension as if bandaged when walking,1.0,1
helplessness with pain in femur head,patient feels overpowered,1.0,1
helplessness with pain in femur head,prickling in wrist,1.0,1
helplessness with pain in femur head,pains to right shoulder,1.0,1
helplessness with pain in femur head,great weariness,1.0,1
