### Cluster 17 — Symptoms (127)
Symptom,Frequency 
stitches in nates,joints sore,1.0,1
stitches in nates,pains drive out of bed,1.0,1
stitches in nates,stitches in thighs,1.0,1
stitches in nates,unendurable pains in hip joint at night,1.0,1
stitches in nates,tension in knees,1.0,1
stitches in nates,pain in periosteum,1.0,1
stitches in nates,toothache worse from warmth of bed,1.0,1
stitches in nates,numbness of toes,1.0,1
stitches in nates,heaviness of calves,1.0,1
stitches in nates,bruised sensation in back muscles,1.0,1
stitches in nates,sprained pain in thumb,1.0,1
stitches in nates,severe stitches in forearm along bones,1.0,1
stitches in nates,crawling tearing in bones of arm to fingers,1.0,1
stitches in nates,paralytic weakness of thighs,1.0,1
stitches in nates,tearing pains in clavicle region,1.0,1
stitches in nates,violent drawing tearing from left ischium to os calcis,1.0,1
stitches in nates,feet pain worse from motion,1.0,1
stitches in nates,suits nervous excitable women and children,1.0,1
stitches in nates,indescribable pain in thighs on stretching leg,1.0,1
stitches in nates,pains compel walking,1.0,1
limb pains worse at night,fine sensitive pressure to fingers,1.0,1
limb pains worse at night,heat and chilliness mingled,1.0,1
limb pains worse at night,tensive stiffness of cervical muscles,1.0,1
limb pains worse at night,contractive sensation in spine,1.0,1
limb pains worse at night,unendurable toothache,1.0,1
limb pains worse at night,cannot bear slightest motion,1.0,1
limb pains worse at night,leg stitches better from motion,1.0,1
limb pains worse at night,toothache worse at night,1.0,1
limb pains worse at night,pains worse when lying on opposite side,1.0,1
limb pains worse at night,cannot hold anything firmly,1.0,1
limb pains worse at night,other cheek pale,1.0,1
limb pains worse at night,tearing pains in back,1.0,1
limb pains worse at night,cracking of lower limb joints,1.0,1
limb pains worse at night,heat,1.0,1
limb pains worse at night,backache worse when walking,1.0,1
limb pains worse at night,patient is irritable,1.0,1
limb pains worse at night,pain in heart as if weighed down,1.0,1
limb pains worse at night,swelling around malleoli,1.0,1
limb pains worse at night,pain in knees better by drawing feet up,1.0,1
limb pains worse at night,one cheek red,1.0,1
limb pains worse at night,finger joints swollen,1.0,1
limb pains worse at night,faintness about heart,1.0,1
limb pains worse at night,cold perspiration in palms,1.0,1
limb pains worse at night,bruised sensation in loins,1.0,1
limb pains worse at night,patient is peevish,1.0,1
limb pains worse at night,restlessness of legs at night,1.0,1
limb pains worse at night,fretful,1.0,1
limb pains worse at night,toothache worse from cold water,1.0,1
limb pains worse at night,feet paralysis worse at night,1.0,1
limb pains worse at night,right arm asleep on waking,1.0,1
limb pains worse at night,arthritic ophthalmia early in attack,1.0,1
limb pains worse at night,adults sensitive to pain,1.0,1
limb pains worse at night,lameness at night,1.0,1
limb pains worse at night,backache worse when stooping,1.0,1
limb pains worse at night,stitches from knees to ankles,1.0,1
limb pains worse at night,arms go to sleep,1.0,1
limb pains worse at night,patient whines continually,1.0,1
limb pains worse at night,bruised pain in joints,1.0,1
limb pains worse at night,indescribable pain in thighs on rising,1.0,1
limb pains worse at night,thorax feels beaten,1.0,1
limb pains worse at night,one cheek bright red,1.0,1
limb pains worse at night,drawing stinging in back,1.0,1
limb pains worse at night,numbness in arm,1.0,1
limb pains worse at night,tearing pain in whole leg,1.0,1
limb pains worse at night,feet pain requires lying down,1.0,1
limb pains worse at night,arms are numb,1.0,1
limb pains worse at night,redness around malleoli,1.0,1
limb pains worse at night,prostration while pain lasts,1.0,1
limb pains worse at night,bruised pain in thighs,1.0,1
limb pains worse at night,great weakness while pain lasts,1.0,1
limb pains worse at night,patient unruly,1.0,1
limb pains worse at night,stitches in right arm to shoulder,1.0,1
limb pains worse at night,tearing pain in flexors of forearm after waking,1.0,1
limb pains worse at night,faintness,1.0,1
limb pains worse at night,finger joints red,1.0,1
limb pains worse at night,adults whine and complain,1.0,1
limb pains worse at night,stiffness of arm as if going to sleep,1.0,1
limb pains worse at night,violent rheumatic pains at night,1.0,1
limb pains worse at night,excessive impressionability,1.0,1
limb pains worse at night,hot sweat especially while sleeping,1.0,1
limb pains worse at night,rheumatic toothache,1.0,1
limb pains worse at night,unendurable pains in loins at night,1.0,1
limb pains worse at night,sprained pain in index finger,1.0,1
limb pains worse at night,drawing tearing pains in limbs,1.0,1
limb pains worse at night,stitches to finger tips,1.0,1
limb pains worse at night,drawing in scapulae,1.0,1
limb pains worse at night,paralytic weakness,1.0,1
limb pains worse at night,arm stiffness on grasping anything,1.0,1
limb pains worse at night,sprained pain in hip joint on walking,1.0,1
limb pains worse at night,feet go to sleep when stretched out,1.0,1
limb pains worse at night,children soothed by petting,1.0,1
limb pains worse at night,very restless sleep,1.0,1
limb pains worse at night,tearing pain down the leg,1.0,1
limb pains worse at night,pains become intolerable,1.0,1
limb pains worse at night,trembling of legs when going to sleep,1.0,1
limb pains worse at night,fine sensitive pressure in periosteum of arm,1.0,1
limb pains worse at night,electric-like jerking stitches in cervical region,1.0,1
limb pains worse at night,easily excited,1.0,1
limb pains worse at night,tearing pains in throat,1.0,1
limb pains worse at night,joints bruised,1.0,1
limb pains worse at night,pain in calves better by drawing feet up,1.0,1
limb pains worse at night,cramp-like tension of muscles,1.0,1
limb pains worse at night,tearing pain at night,1.0,1
limb pains worse at night,irritability of nervous system,1.0,1
limb pains worse at night,pain seems unendurable,1.0,1
limb pains worse at night,electric-like jerking stitches in left shoulder,1.0,1
limb pains worse at night,feet seem paralyzed,1.0,1
limb pains worse at night,violent drawing tearing to sole of foot,1.0,1
limb pains worse at night,stitches in nates,1.0,1
limb pains worse at night,stiffness in loins when sitting,1.0,1
limb pains worse at night,patient wild,1.0,1
limb pains worse at night,cannot find easy position,1.0,1
limb pains worse at night,paralytic-like pain in arms,1.0,1
limb pains worse at night,cracking in knees,1.0,1
limb pains worse at night,profuse hot sweat,1.0,1
limb pains worse at night,toothache one-sided,1.0,1
limb pains worse at night,restlessness of feet at night,1.0,1
limb pains worse at night,paralytic pain from elbows to fingers,1.0,1
limb pains worse at night,fine sensitive pressure in articular ligaments,1.0,1
limb pains worse at night,drawing tearing from knee to ankle,1.0,1
limb pains worse at night,crawling in calves,1.0,1
limb pains worse at night,lassitude in limbs,1.0,1
limb pains worse at night,hip pain after sitting in evening,1.0,1
limb pains worse at night,numbness at night,1.0,1
limb pains worse at night,back pains worse at night,1.0,1
limb pains worse at night,fine sensitive pressure in periosteum of shoulder,1.0,1
limb pains worse at night,joints sore,1.0,1
limb pains worse at night,pains drive out of bed,1.0,1
limb pains worse at night,stitches in thighs,1.0,1
limb pains worse at night,unendurable pains in hip joint at night,1.0,1
limb pains worse at night,tension in knees,1.0,1
limb pains worse at night,pain in periosteum,1.0,1
limb pains worse at night,toothache worse from warmth of bed,1.0,1
limb pains worse at night,numbness of toes,1.0,1
limb pains worse at night,heaviness of calves,1.0,1
limb pains worse at night,bruised sensation in back muscles,1.0,1
limb pains worse at night,sprained pain in thumb,1.0,1
limb pains worse at night,severe stitches in forearm along bones,1.0,1
limb pains worse at night,crawling tearing in bones of arm to fingers,1.0,1
limb pains worse at night,paralytic weakness of thighs,1.0,1
limb pains worse at night,tearing pains in clavicle region,1.0,1
limb pains worse at night,violent drawing tearing from left ischium to os calcis,1.0,1
limb pains worse at night,feet pain worse from motion,1.0,1
limb pains worse at night,suits nervous excitable women and children,1.0,1
limb pains worse at night,indescribable pain in thighs on stretching leg,1.0,1
limb pains worse at night,pains compel walking,1.0,1
heaviness of calves,fine sensitive pressure to fingers,1.0,1
heaviness of calves,heat and chilliness mingled,1.0,1
heaviness of calves,tensive stiffness of cervical muscles,1.0,1
heaviness of calves,contractive sensation in spine,1.0,1
heaviness of calves,unendurable toothache,1.0,1
heaviness of calves,cannot bear slightest motion,1.0,1
heaviness of calves,leg stitches better from motion,1.0,1
heaviness of calves,toothache worse at night,1.0,1
heaviness of calves,pains worse when lying on opposite side,1.0,1
heaviness of calves,cannot hold anything firmly,1.0,1
heaviness of calves,other cheek pale,1.0,1
heaviness of calves,tearing pains in back,1.0,1
heaviness of calves,cracking of lower limb joints,1.0,1
heaviness of calves,heat,1.0,1
heaviness of calves,backache worse when walking,1.0,1
heaviness of calves,patient is irritable,1.0,1
heaviness of calves,pain in heart as if weighed down,1.0,1
heaviness of calves,swelling around malleoli,1.0,1
heaviness of calves,pain in knees better by drawing feet up,1.0,1
heaviness of calves,one cheek red,1.0,1
heaviness of calves,finger joints swollen,1.0,1
heaviness of calves,faintness about heart,1.0,1
heaviness of calves,cold perspiration in palms,1.0,1
heaviness of calves,bruised sensation in loins,1.0,1
heaviness of calves,patient is peevish,1.0,1
heaviness of calves,restlessness of legs at night,1.0,1
heaviness of calves,fretful,1.0,1
heaviness of calves,toothache worse from cold water,1.0,1
heaviness of calves,feet paralysis worse at night,1.0,1
heaviness of calves,right arm asleep on waking,1.0,1
heaviness of calves,arthritic ophthalmia early in attack,1.0,1
heaviness of calves,adults sensitive to pain,1.0,1
heaviness of calves,lameness at night,1.0,1
heaviness of calves,backache worse when stooping,1.0,1
heaviness of calves,stitches from knees to ankles,1.0,1
heaviness of calves,arms go to sleep,1.0,1
heaviness of calves,patient whines continually,1.0,1
heaviness of calves,bruised pain in joints,1.0,1
heaviness of calves,indescribable pain in thighs on rising,1.0,1
heaviness of calves,thorax feels beaten,1.0,1
heaviness of calves,one cheek bright red,1.0,1
heaviness of calves,drawing stinging in back,1.0,1
heaviness of calves,numbness in arm,1.0,1
heaviness of calves,tearing pain in whole leg,1.0,1
heaviness of calves,feet pain requires lying down,1.0,1
heaviness of calves,arms are numb,1.0,1
heaviness of calves,redness around malleoli,1.0,1
heaviness of calves,prostration while pain lasts,1.0,1
heaviness of calves,bruised pain in thighs,1.0,1
heaviness of calves,great weakness while pain lasts,1.0,1
heaviness of calves,patient unruly,1.0,1
heaviness of calves,stitches in right arm to shoulder,1.0,1
heaviness of calves,tearing pain in flexors of forearm after waking,1.0,1
heaviness of calves,faintness,1.0,1
heaviness of calves,finger joints red,1.0,1
heaviness of calves,adults whine and complain,1.0,1
heaviness of calves,stiffness of arm as if going to sleep,1.0,1
heaviness of calves,violent rheumatic pains at night,1.0,1
heaviness of calves,excessive impressionability,1.0,1
heaviness of calves,hot sweat especially while sleeping,1.0,1
heaviness of calves,rheumatic toothache,1.0,1
heaviness of calves,unendurable pains in loins at night,1.0,1
heaviness of calves,sprained pain in index finger,1.0,1
heaviness of calves,limb pains worse at night,1.0,1
heaviness of calves,drawing tearing pains in limbs,1.0,1
heaviness of calves,stitches to finger tips,1.0,1
heaviness of calves,drawing in scapulae,1.0,1
heaviness of calves,paralytic weakness,1.0,1
heaviness of calves,arm stiffness on grasping anything,1.0,1
heaviness of calves,sprained pain in hip joint on walking,1.0,1
heaviness of calves,feet go to sleep when stretched out,1.0,1
heaviness of calves,children soothed by petting,1.0,1
heaviness of calves,very restless sleep,1.0,1
heaviness of calves,tearing pain down the leg,1.0,1
heaviness of calves,pains become intolerable,1.0,1
heaviness of calves,trembling of legs when going to sleep,1.0,1
heaviness of calves,fine sensitive pressure in periosteum of arm,1.0,1
heaviness of calves,electric-like jerking stitches in cervical region,1.0,1
heaviness of calves,easily excited,1.0,1
heaviness of calves,tearing pains in throat,1.0,1
heaviness of calves,joints bruised,1.0,1
heaviness of calves,pain in calves better by drawing feet up,1.0,1
heaviness of calves,cramp-like tension of muscles,1.0,1
heaviness of calves,tearing pain at night,1.0,1
heaviness of calves,irritability of nervous system,1.0,1
heaviness of calves,pain seems unendurable,1.0,1
heaviness of calves,electric-like jerking stitches in left shoulder,1.0,1
heaviness of calves,feet seem paralyzed,1.0,1
heaviness of calves,violent drawing tearing to sole of foot,1.0,1
heaviness of calves,stitches in nates,1.0,1
heaviness of calves,stiffness in loins when sitting,1.0,1
heaviness of calves,patient wild,1.0,1
heaviness of calves,cannot find easy position,1.0,1
heaviness of calves,paralytic-like pain in arms,1.0,1
heaviness of calves,cracking in knees,1.0,1
heaviness of calves,profuse hot sweat,1.0,1
heaviness of calves,toothache one-sided,1.0,1
heaviness of calves,restlessness of feet at night,1.0,1
heaviness of calves,paralytic pain from elbows to fingers,1.0,1
heaviness of calves,fine sensitive pressure in articular ligaments,1.0,1
heaviness of calves,drawing tearing from knee to ankle,1.0,1
heaviness of calves,crawling in calves,1.0,1
heaviness of calves,lassitude in limbs,1.0,1
heaviness of calves,hip pain after sitting in evening,1.0,1
heaviness of calves,numbness at night,1.0,1
heaviness of calves,back pains worse at night,1.0,1
heaviness of calves,fine sensitive pressure in periosteum of shoulder,1.0,1
heaviness of calves,joints sore,1.0,1
heaviness of calves,pains drive out of bed,1.0,1
heaviness of calves,stitches in thighs,1.0,1
heaviness of calves,unendurable pains in hip joint at night,1.0,1
heaviness of calves,tension in knees,1.0,1
heaviness of calves,pain in periosteum,1.0,1
heaviness of calves,toothache worse from warmth of bed,1.0,1
heaviness of calves,numbness of toes,1.0,1
heaviness of calves,bruised sensation in back muscles,1.0,1
heaviness of calves,sprained pain in thumb,1.0,1
heaviness of calves,severe stitches in forearm along bones,1.0,1
heaviness of calves,crawling tearing in bones of arm to fingers,1.0,1
heaviness of calves,paralytic weakness of thighs,1.0,1
heaviness of calves,tearing pains in clavicle region,1.0,1
heaviness of calves,violent drawing tearing from left ischium to os calcis,1.0,1
heaviness of calves,feet pain worse from motion,1.0,1
heaviness of calves,suits nervous excitable women and children,1.0,1
heaviness of calves,indescribable pain in thighs on stretching leg,1.0,1
heaviness of calves,pains compel walking,1.0,1
bruised sensation in back muscles,fine sensitive pressure to fingers,1.0,1
bruised sensation in back muscles,heat and chilliness mingled,1.0,1
bruised sensation in back muscles,tensive stiffness of cervical muscles,1.0,1
bruised sensation in back muscles,contractive sensation in spine,1.0,1
bruised sensation in back muscles,unendurable toothache,1.0,1
bruised sensation in back muscles,cannot bear slightest motion,1.0,1
bruised sensation in back muscles,leg stitches better from motion,1.0,1
bruised sensation in back muscles,toothache worse at night,1.0,1
bruised sensation in back muscles,pains worse when lying on opposite side,1.0,1
bruised sensation in back muscles,cannot hold anything firmly,1.0,1
bruised sensation in back muscles,other cheek pale,1.0,1
bruised sensation in back muscles,tearing pains in back,1.0,1
bruised sensation in back muscles,cracking of lower limb joints,1.0,1
bruised sensation in back muscles,heat,1.0,1
bruised sensation in back muscles,backache worse when walking,1.0,1
bruised sensation in back muscles,patient is irritable,1.0,1
bruised sensation in back muscles,pain in heart as if weighed down,1.0,1
bruised sensation in back muscles,swelling around malleoli,1.0,1
bruised sensation in back muscles,pain in knees better by drawing feet up,1.0,1
bruised sensation in back muscles,one cheek red,1.0,1
bruised sensation in back muscles,finger joints swollen,1.0,1
bruised sensation in back muscles,faintness about heart,1.0,1
bruised sensation in back muscles,cold perspiration in palms,1.0,1
bruised sensation in back muscles,bruised sensation in loins,1.0,1
bruised sensation in back muscles,patient is peevish,1.0,1
bruised sensation in back muscles,restlessness of legs at night,1.0,1
bruised sensation in back muscles,fretful,1.0,1
bruised sensation in back muscles,toothache worse from cold water,1.0,1
bruised sensation in back muscles,feet paralysis worse at night,1.0,1
bruised sensation in back muscles,right arm asleep on waking,1.0,1
bruised sensation in back muscles,arthritic ophthalmia early in attack,1.0,1
bruised sensation in back muscles,adults sensitive to pain,1.0,1
bruised sensation in back muscles,lameness at night,1.0,1
bruised sensation in back muscles,backache worse when stooping,1.0,1
bruised sensation in back muscles,stitches from knees to ankles,1.0,1
bruised sensation in back muscles,arms go to sleep,1.0,1
bruised sensation in back muscles,patient whines continually,1.0,1
bruised sensation in back muscles,bruised pain in joints,1.0,1
bruised sensation in back muscles,indescribable pain in thighs on rising,1.0,1
bruised sensation in back muscles,thorax feels beaten,1.0,1
bruised sensation in back muscles,one cheek bright red,1.0,1
bruised sensation in back muscles,drawing stinging in back,1.0,1
bruised sensation in back muscles,numbness in arm,1.0,1
bruised sensation in back muscles,tearing pain in whole leg,1.0,1
bruised sensation in back muscles,feet pain requires lying down,1.0,1
bruised sensation in back muscles,arms are numb,1.0,1
bruised sensation in back muscles,redness around malleoli,1.0,1
bruised sensation in back muscles,prostration while pain lasts,1.0,1
bruised sensation in back muscles,bruised pain in thighs,1.0,1
bruised sensation in back muscles,great weakness while pain lasts,1.0,1
bruised sensation in back muscles,patient unruly,1.0,1
bruised sensation in back muscles,stitches in right arm to shoulder,1.0,1
bruised sensation in back muscles,tearing pain in flexors of forearm after waking,1.0,1
bruised sensation in back muscles,faintness,1.0,1
bruised sensation in back muscles,finger joints red,1.0,1
bruised sensation in back muscles,adults whine and complain,1.0,1
bruised sensation in back muscles,stiffness of arm as if going to sleep,1.0,1
bruised sensation in back muscles,violent rheumatic pains at night,1.0,1
bruised sensation in back muscles,excessive impressionability,1.0,1
bruised sensation in back muscles,hot sweat especially while sleeping,1.0,1
bruised sensation in back muscles,rheumatic toothache,1.0,1
bruised sensation in back muscles,unendurable pains in loins at night,1.0,1
bruised sensation in back muscles,sprained pain in index finger,1.0,1
bruised sensation in back muscles,limb pains worse at night,1.0,1
bruised sensation in back muscles,drawing tearing pains in limbs,1.0,1
bruised sensation in back muscles,stitches to finger tips,1.0,1
bruised sensation in back muscles,drawing in scapulae,1.0,1
bruised sensation in back muscles,paralytic weakness,1.0,1
bruised sensation in back muscles,arm stiffness on grasping anything,1.0,1
bruised sensation in back muscles,sprained pain in hip joint on walking,1.0,1
bruised sensation in back muscles,feet go to sleep when stretched out,1.0,1
bruised sensation in back muscles,children soothed by petting,1.0,1
bruised sensation in back muscles,very restless sleep,1.0,1
bruised sensation in back muscles,tearing pain down the leg,1.0,1
bruised sensation in back muscles,pains become intolerable,1.0,1
bruised sensation in back muscles,trembling of legs when going to sleep,1.0,1
bruised sensation in back muscles,fine sensitive pressure in periosteum of arm,1.0,1
bruised sensation in back muscles,electric-like jerking stitches in cervical region,1.0,1
bruised sensation in back muscles,easily excited,1.0,1
bruised sensation in back muscles,tearing pains in throat,1.0,1
bruised sensation in back muscles,joints bruised,1.0,1
bruised sensation in back muscles,pain in calves better by drawing feet up,1.0,1
bruised sensation in back muscles,cramp-like tension of muscles,1.0,1
bruised sensation in back muscles,tearing pain at night,1.0,1
bruised sensation in back muscles,irritability of nervous system,1.0,1
bruised sensation in back muscles,pain seems unendurable,1.0,1
bruised sensation in back muscles,electric-like jerking stitches in left shoulder,1.0,1
bruised sensation in back muscles,feet seem paralyzed,1.0,1
bruised sensation in back muscles,violent drawing tearing to sole of foot,1.0,1
bruised sensation in back muscles,stitches in nates,1.0,1
bruised sensation in back muscles,stiffness in loins when sitting,1.0,1
bruised sensation in back muscles,patient wild,1.0,1
bruised sensation in back muscles,cannot find easy position,1.0,1
bruised sensation in back muscles,paralytic-like pain in arms,1.0,1
bruised sensation in back muscles,cracking in knees,1.0,1
bruised sensation in back muscles,profuse hot sweat,1.0,1
bruised sensation in back muscles,toothache one-sided,1.0,1
bruised sensation in back muscles,restlessness of feet at night,1.0,1
bruised sensation in back muscles,paralytic pain from elbows to fingers,1.0,1
bruised sensation in back muscles,fine sensitive pressure in articular ligaments,1.0,1
bruised sensation in back muscles,drawing tearing from knee to ankle,1.0,1
bruised sensation in back muscles,crawling in calves,1.0,1
bruised sensation in back muscles,lassitude in limbs,1.0,1
bruised sensation in back muscles,hip pain after sitting in evening,1.0,1
bruised sensation in back muscles,numbness at night,1.0,1
bruised sensation in back muscles,back pains worse at night,1.0,1
bruised sensation in back muscles,fine sensitive pressure in periosteum of shoulder,1.0,1
bruised sensation in back muscles,joints sore,1.0,1
bruised sensation in back muscles,pains drive out of bed,1.0,1
bruised sensation in back muscles,stitches in thighs,1.0,1
bruised sensation in back muscles,unendurable pains in hip joint at night,1.0,1
bruised sensation in back muscles,tension in knees,1.0,1
bruised sensation in back muscles,pain in periosteum,1.0,1
bruised sensation in back muscles,toothache worse from warmth of bed,1.0,1
bruised sensation in back muscles,numbness of toes,1.0,1
bruised sensation in back muscles,heaviness of calves,1.0,1
bruised sensation in back muscles,sprained pain in thumb,1.0,1
bruised sensation in back muscles,severe stitches in forearm along bones,1.0,1
bruised sensation in back muscles,crawling tearing in bones of arm to fingers,1.0,1
bruised sensation in back muscles,paralytic weakness of thighs,1.0,1
bruised sensation in back muscles,tearing pains in clavicle region,1.0,1
bruised sensation in back muscles,violent drawing tearing from left ischium to os calcis,1.0,1
bruised sensation in back muscles,feet pain worse from motion,1.0,1
bruised sensation in back muscles,suits nervous excitable women and children,1.0,1
bruised sensation in back muscles,indescribable pain in thighs on stretching leg,1.0,1
bruised sensation in back muscles,pains compel walking,1.0,1
stitches from knees to ankles,fine sensitive pressure to fingers,1.0,1
stitches from knees to ankles,heat and chilliness mingled,1.0,1
stitches from knees to ankles,tensive stiffness of cervical muscles,1.0,1
stitches from knees to ankles,contractive sensation in spine,1.0,1
stitches from knees to ankles,unendurable toothache,1.0,1
stitches from knees to ankles,cannot bear slightest motion,1.0,1
stitches from knees to ankles,leg stitches better from motion,1.0,1
stitches from knees to ankles,toothache worse at night,1.0,1
stitches from knees to ankles,pains worse when lying on opposite side,1.0,1
stitches from knees to ankles,cannot hold anything firmly,1.0,1
stitches from knees to ankles,other cheek pale,1.0,1
stitches from knees to ankles,tearing pains in back,1.0,1
stitches from knees to ankles,cracking of lower limb joints,1.0,1
stitches from knees to ankles,heat,1.0,1
stitches from knees to ankles,backache worse when walking,1.0,1
stitches from knees to ankles,patient is irritable,1.0,1
stitches from knees to ankles,pain in heart as if weighed down,1.0,1
stitches from knees to ankles,swelling around malleoli,1.0,1
stitches from knees to ankles,pain in knees better by drawing feet up,1.0,1
stitches from knees to ankles,one cheek red,1.0,1
stitches from knees to ankles,finger joints swollen,1.0,1
stitches from knees to ankles,faintness about heart,1.0,1
stitches from knees to ankles,cold perspiration in palms,1.0,1
stitches from knees to ankles,bruised sensation in loins,1.0,1
stitches from knees to ankles,patient is peevish,1.0,1
stitches from knees to ankles,restlessness of legs at night,1.0,1
stitches from knees to ankles,fretful,1.0,1
stitches from knees to ankles,toothache worse from cold water,1.0,1
stitches from knees to ankles,feet paralysis worse at night,1.0,1
stitches from knees to ankles,right arm asleep on waking,1.0,1
stitches from knees to ankles,arthritic ophthalmia early in attack,1.0,1
stitches from knees to ankles,adults sensitive to pain,1.0,1
stitches from knees to ankles,lameness at night,1.0,1
stitches from knees to ankles,backache worse when stooping,1.0,1
stitches from knees to ankles,arms go to sleep,1.0,1
stitches from knees to ankles,patient whines continually,1.0,1
stitches from knees to ankles,bruised pain in joints,1.0,1
stitches from knees to ankles,indescribable pain in thighs on rising,1.0,1
stitches from knees to ankles,thorax feels beaten,1.0,1
stitches from knees to ankles,one cheek bright red,1.0,1
stitches from knees to ankles,drawing stinging in back,1.0,1
stitches from knees to ankles,numbness in arm,1.0,1
stitches from knees to ankles,tearing pain in whole leg,1.0,1
stitches from knees to ankles,feet pain requires lying down,1.0,1
stitches from knees to ankles,arms are numb,1.0,1
stitches from knees to ankles,redness around malleoli,1.0,1
stitches from knees to ankles,prostration while pain lasts,1.0,1
stitches from knees to ankles,bruised pain in thighs,1.0,1
stitches from knees to ankles,great weakness while pain lasts,1.0,1
stitches from knees to ankles,patient unruly,1.0,1
stitches from knees to ankles,stitches in right arm to shoulder,1.0,1
stitches from knees to ankles,tearing pain in flexors of forearm after waking,1.0,1
stitches from knees to ankles,faintness,1.0,1
stitches from knees to ankles,finger joints red,1.0,1
stitches from knees to ankles,adults whine and complain,1.0,1
stitches from knees to ankles,stiffness of arm as if going to sleep,1.0,1
stitches from knees to ankles,violent rheumatic pains at night,1.0,1
stitches from knees to ankles,excessive impressionability,1.0,1
stitches from knees to ankles,hot sweat especially while sleeping,1.0,1
stitches from knees to ankles,rheumatic toothache,1.0,1
stitches from knees to ankles,unendurable pains in loins at night,1.0,1
stitches from knees to ankles,sprained pain in index finger,1.0,1
stitches from knees to ankles,limb pains worse at night,1.0,1
stitches from knees to ankles,drawing tearing pains in limbs,1.0,1
stitches from knees to ankles,stitches to finger tips,1.0,1
stitches from knees to ankles,drawing in scapulae,1.0,1
stitches from knees to ankles,paralytic weakness,1.0,1
stitches from knees to ankles,arm stiffness on grasping anything,1.0,1
stitches from knees to ankles,sprained pain in hip joint on walking,1.0,1
stitches from knees to ankles,feet go to sleep when stretched out,1.0,1
stitches from knees to ankles,children soothed by petting,1.0,1
stitches from knees to ankles,very restless sleep,1.0,1
stitches from knees to ankles,tearing pain down the leg,1.0,1
stitches from knees to ankles,pains become intolerable,1.0,1
stitches from knees to ankles,trembling of legs when going to sleep,1.0,1
stitches from knees to ankles,fine sensitive pressure in periosteum of arm,1.0,1
stitches from knees to ankles,electric-like jerking stitches in cervical region,1.0,1
stitches from knees to ankles,easily excited,1.0,1
stitches from knees to ankles,tearing pains in throat,1.0,1
stitches from knees to ankles,joints bruised,1.0,1
stitches from knees to ankles,pain in calves better by drawing feet up,1.0,1
stitches from knees to ankles,cramp-like tension of muscles,1.0,1
stitches from knees to ankles,tearing pain at night,1.0,1
stitches from knees to ankles,irritability of nervous system,1.0,1
stitches from knees to ankles,pain seems unendurable,1.0,1
stitches from knees to ankles,electric-like jerking stitches in left shoulder,1.0,1
stitches from knees to ankles,feet seem paralyzed,1.0,1
stitches from knees to ankles,violent drawing tearing to sole of foot,1.0,1
stitches from knees to ankles,stitches in nates,1.0,1
stitches from knees to ankles,stiffness in loins when sitting,1.0,1
stitches from knees to ankles,patient wild,1.0,1
stitches from knees to ankles,cannot find easy position,1.0,1
stitches from knees to ankles,paralytic-like pain in arms,1.0,1
stitches from knees to ankles,cracking in knees,1.0,1
stitches from knees to ankles,profuse hot sweat,1.0,1
stitches from knees to ankles,toothache one-sided,1.0,1
stitches from knees to ankles,restlessness of feet at night,1.0,1
stitches from knees to ankles,paralytic pain from elbows to fingers,1.0,1
stitches from knees to ankles,fine sensitive pressure in articular ligaments,1.0,1
stitches from knees to ankles,drawing tearing from knee to ankle,1.0,1
stitches from knees to ankles,crawling in calves,1.0,1
stitches from knees to ankles,lassitude in limbs,1.0,1
stitches from knees to ankles,hip pain after sitting in evening,1.0,1
stitches from knees to ankles,numbness at night,1.0,1
stitches from knees to ankles,back pains worse at night,1.0,1
stitches from knees to ankles,fine sensitive pressure in periosteum of shoulder,1.0,1
stitches from knees to ankles,joints sore,1.0,1
stitches from knees to ankles,pains drive out of bed,1.0,1
stitches from knees to ankles,stitches in thighs,1.0,1
stitches from knees to ankles,unendurable pains in hip joint at night,1.0,1
stitches from knees to ankles,tension in knees,1.0,1
stitches from knees to ankles,pain in periosteum,1.0,1
stitches from knees to ankles,toothache worse from warmth of bed,1.0,1
stitches from knees to ankles,numbness of toes,1.0,1
stitches from knees to ankles,heaviness of calves,1.0,1
stitches from knees to ankles,bruised sensation in back muscles,1.0,1
stitches from knees to ankles,sprained pain in thumb,1.0,1
stitches from knees to ankles,severe stitches in forearm along bones,1.0,1
stitches from knees to ankles,crawling tearing in bones of arm to fingers,1.0,1
stitches from knees to ankles,paralytic weakness of thighs,1.0,1
stitches from knees to ankles,tearing pains in clavicle region,1.0,1
stitches from knees to ankles,violent drawing tearing from left ischium to os calcis,1.0,1
stitches from knees to ankles,feet pain worse from motion,1.0,1
stitches from knees to ankles,suits nervous excitable women and children,1.0,1
stitches from knees to ankles,indescribable pain in thighs on stretching leg,1.0,1
stitches from knees to ankles,pains compel walking,1.0,1
cannot bear slightest motion,fine sensitive pressure to fingers,1.0,1
cannot bear slightest motion,heat and chilliness mingled,1.0,1
cannot bear slightest motion,tensive stiffness of cervical muscles,1.0,1
cannot bear slightest motion,contractive sensation in spine,1.0,1
cannot bear slightest motion,unendurable toothache,1.0,1
cannot bear slightest motion,leg stitches better from motion,1.0,1
cannot bear slightest motion,toothache worse at night,1.0,1
cannot bear slightest motion,pains worse when lying on opposite side,1.0,1
cannot bear slightest motion,cannot hold anything firmly,1.0,1
cannot bear slightest motion,other cheek pale,1.0,1
cannot bear slightest motion,tearing pains in back,1.0,1
