### Cluster 21 — Symptoms (83)
Symptom,Frequency 
puffy flabby make-up,tension in tendo achillis,1.0,1
puffy flabby make-up,worse on flexion,1.0,1
puffy flabby make-up,pains in hips,1.0,1
puffy flabby make-up,stitches with coldness of knees,1.0,1
puffy flabby make-up,soreness in sacral region,1.0,1
puffy flabby make-up,gouty pains causing patient to scream,1.0,1
puffy flabby make-up,pressing dragging pain over sacrum,1.0,1
puffy flabby make-up,constant pain down back,1.0,1
puffy flabby make-up,catching when stretching,1.0,1
puffy flabby make-up,throbbing in small of back,1.0,1
puffy flabby make-up,pain extending to legs,1.0,1
puffy flabby make-up,aching extending to knees,1.0,1
puffy flabby make-up,pain after exertion,1.0,1
puffy flabby make-up,severe pain in back across hips,1.0,1
puffy flabby make-up,tensive pain in metacarpal joints of fingers,1.0,1
puffy flabby make-up,weakness of joints,1.0,1
puffy flabby make-up,yellow or dirty brown blotched skin,1.0,1
puffy flabby make-up,right knee stiff,1.0,1
puffy flabby make-up,sense of bearing down in abdomen,1.0,1
puffy flabby make-up,aching deep as if in bones,1.0,1
puffy flabby make-up,gouty headache from abdominal plethora,1.0,1
puffy flabby make-up,pain in small of back with weakness,1.0,1
puffy flabby make-up,brown spots on chest,1.0,1
puffy flabby make-up,acute attack of rheumatism in right knee,1.0,1
puffy flabby make-up,constant pain between shoulders,1.0,1
puffy flabby make-up,pain as from dislocation in shoulder joint,1.0,1
puffy flabby make-up,sense of bearing down in pelvis,1.0,1
puffy flabby make-up,patients fear joints will not bear exertion,1.0,1
puffy flabby make-up,pain as of a blow of a hammer,1.0,1
puffy flabby make-up,bruised pain in right hip joint,1.0,1
puffy flabby make-up,joints of elbows stiff,1.0,1
puffy flabby make-up,right knee semiflexed,1.0,1
puffy flabby make-up,pressing in right shoulder blade,1.0,1
puffy flabby make-up,pain in legs as if beaten,1.0,1
right knee swollen,paralytic drawing in arms to fingers,1.0,1
right knee swollen,pain extending to thighs,1.0,1
right knee swollen,has to walk crooked,1.0,1
right knee swollen,pains in small of back after exposure to wet,1.0,1
right knee swollen,tearing pains along sciatic nerve to calf,1.0,1
right knee swollen,burning pressure in spine,1.0,1
right knee swollen,hot flashes,1.0,1
right knee swollen,arthritic pains,1.0,1
right knee swollen,pains in thighs,1.0,1
right knee swollen,joints of wrists stiff,1.0,1
right knee swollen,gouty pains accompanied by vomiting,1.0,1
right knee swollen,right knee red,1.0,1
right knee swollen,hands sweat very profusely,1.0,1
right knee swollen,great weakness of joints,1.0,1
right knee swollen,great sensitiveness to all impressions,1.0,1
right knee swollen,puffy flabby make-up,1.0,1
right knee swollen,right knee painful,1.0,1
right knee swollen,cracking in ankle joints,1.0,1
right knee swollen,gouty pains boring in character,1.0,1
right knee swollen,constant dull heavy pain in sacrum,1.0,1
right knee swollen,indicated in women at climacteric period,1.0,1
right knee swollen,painful stitches in back if makes a misstep,1.0,1
right knee swollen,weakness especially of the knees,1.0,1
right knee swollen,stitches with coldness of feet,1.0,1
right knee swollen,arthritic affections of joints,1.0,1
right knee swollen,severe tearing pains in left thigh,1.0,1
right knee swollen,pains extending from other parts to back,1.0,1
right knee swollen,sticking drawing pains with coldness of feet,1.0,1
right knee swollen,stitches in joints of arm,1.0,1
right knee swollen,pains in small of back after exposure to cold weather,1.0,1
right knee swollen,aching in calves,1.0,1
right knee swollen,pain suddenly strikes when stooping,1.0,1
right knee swollen,sticking drawing pains with coldness of knees,1.0,1
right knee swollen,crick in back of long standing,1.0,1
right knee swollen,congestion of blood to chest,1.0,1
right knee swollen,pains extending to knees,1.0,1
right knee swollen,nervous headache from abdominal plethora,1.0,1
right knee swollen,faint sinking emptiness at pit of stomach,1.0,1
right knee swollen,burning pressure extending across back,1.0,1
right knee swollen,grating on motion,1.0,1
right knee swollen,stitches in right shoulder blade,1.0,1
right knee swollen,tearing pains in toes,1.0,1
right knee swollen,tearing in arms to fingers,1.0,1
right knee swollen,stiffness of legs to hip joint,1.0,1
right knee swollen,sudden stitch in back while lifting,1.0,1
right knee swollen,congestive headache of a rheumatic character,1.0,1
right knee swollen,pressing dragging pain over hips,1.0,1
right knee swollen,stitches in back when coughing,1.0,1
right knee swollen,tension in tendo achillis,1.0,1
right knee swollen,worse on flexion,1.0,1
right knee swollen,pains in hips,1.0,1
right knee swollen,stitches with coldness of knees,1.0,1
right knee swollen,soreness in sacral region,1.0,1
right knee swollen,gouty pains causing patient to scream,1.0,1
right knee swollen,pressing dragging pain over sacrum,1.0,1
right knee swollen,constant pain down back,1.0,1
right knee swollen,catching when stretching,1.0,1
right knee swollen,throbbing in small of back,1.0,1
right knee swollen,pain extending to legs,1.0,1
right knee swollen,aching extending to knees,1.0,1
right knee swollen,pain after exertion,1.0,1
right knee swollen,severe pain in back across hips,1.0,1
right knee swollen,tensive pain in metacarpal joints of fingers,1.0,1
right knee swollen,weakness of joints,1.0,1
right knee swollen,yellow or dirty brown blotched skin,1.0,1
right knee swollen,right knee stiff,1.0,1
right knee swollen,sense of bearing down in abdomen,1.0,1
right knee swollen,aching deep as if in bones,1.0,1
right knee swollen,gouty headache from abdominal plethora,1.0,1
right knee swollen,pain in small of back with weakness,1.0,1
right knee swollen,brown spots on chest,1.0,1
right knee swollen,acute attack of rheumatism in right knee,1.0,1
right knee swollen,constant pain between shoulders,1.0,1
right knee swollen,pain as from dislocation in shoulder joint,1.0,1
right knee swollen,sense of bearing down in pelvis,1.0,1
right knee swollen,patients fear joints will not bear exertion,1.0,1
right knee swollen,pain as of a blow of a hammer,1.0,1
right knee swollen,bruised pain in right hip joint,1.0,1
right knee swollen,joints of elbows stiff,1.0,1
right knee swollen,right knee semiflexed,1.0,1
right knee swollen,pressing in right shoulder blade,1.0,1
right knee swollen,pain in legs as if beaten,1.0,1
congestive headache of a rheumatic character,paralytic drawing in arms to fingers,1.0,1
congestive headache of a rheumatic character,pain extending to thighs,1.0,1
congestive headache of a rheumatic character,has to walk crooked,1.0,1
congestive headache of a rheumatic character,pains in small of back after exposure to wet,1.0,1
congestive headache of a rheumatic character,tearing pains along sciatic nerve to calf,1.0,1
congestive headache of a rheumatic character,burning pressure in spine,1.0,1
congestive headache of a rheumatic character,hot flashes,1.0,1
congestive headache of a rheumatic character,right knee swollen,1.0,1
congestive headache of a rheumatic character,arthritic pains,1.0,1
congestive headache of a rheumatic character,pains in thighs,1.0,1
congestive headache of a rheumatic character,joints of wrists stiff,1.0,1
congestive headache of a rheumatic character,gouty pains accompanied by vomiting,1.0,1
congestive headache of a rheumatic character,right knee red,1.0,1
congestive headache of a rheumatic character,hands sweat very profusely,1.0,1
congestive headache of a rheumatic character,great weakness of joints,1.0,1
congestive headache of a rheumatic character,great sensitiveness to all impressions,1.0,1
congestive headache of a rheumatic character,puffy flabby make-up,1.0,1
congestive headache of a rheumatic character,right knee painful,1.0,1
congestive headache of a rheumatic character,cracking in ankle joints,1.0,1
congestive headache of a rheumatic character,gouty pains boring in character,1.0,1
congestive headache of a rheumatic character,constant dull heavy pain in sacrum,1.0,1
congestive headache of a rheumatic character,indicated in women at climacteric period,1.0,1
congestive headache of a rheumatic character,painful stitches in back if makes a misstep,1.0,1
congestive headache of a rheumatic character,weakness especially of the knees,1.0,1
congestive headache of a rheumatic character,stitches with coldness of feet,1.0,1
congestive headache of a rheumatic character,arthritic affections of joints,1.0,1
congestive headache of a rheumatic character,severe tearing pains in left thigh,1.0,1
congestive headache of a rheumatic character,pains extending from other parts to back,1.0,1
congestive headache of a rheumatic character,sticking drawing pains with coldness of feet,1.0,1
congestive headache of a rheumatic character,stitches in joints of arm,1.0,1
congestive headache of a rheumatic character,pains in small of back after exposure to cold weather,1.0,1
congestive headache of a rheumatic character,aching in calves,1.0,1
congestive headache of a rheumatic character,pain suddenly strikes when stooping,1.0,1
congestive headache of a rheumatic character,sticking drawing pains with coldness of knees,1.0,1
congestive headache of a rheumatic character,crick in back of long standing,1.0,1
congestive headache of a rheumatic character,congestion of blood to chest,1.0,1
congestive headache of a rheumatic character,pains extending to knees,1.0,1
congestive headache of a rheumatic character,nervous headache from abdominal plethora,1.0,1
congestive headache of a rheumatic character,faint sinking emptiness at pit of stomach,1.0,1
congestive headache of a rheumatic character,burning pressure extending across back,1.0,1
congestive headache of a rheumatic character,grating on motion,1.0,1
congestive headache of a rheumatic character,stitches in right shoulder blade,1.0,1
congestive headache of a rheumatic character,tearing pains in toes,1.0,1
congestive headache of a rheumatic character,tearing in arms to fingers,1.0,1
congestive headache of a rheumatic character,stiffness of legs to hip joint,1.0,1
congestive headache of a rheumatic character,sudden stitch in back while lifting,1.0,1
congestive headache of a rheumatic character,pressing dragging pain over hips,1.0,1
congestive headache of a rheumatic character,stitches in back when coughing,1.0,1
congestive headache of a rheumatic character,tension in tendo achillis,1.0,1
congestive headache of a rheumatic character,worse on flexion,1.0,1
congestive headache of a rheumatic character,pains in hips,1.0,1
congestive headache of a rheumatic character,stitches with coldness of knees,1.0,1
congestive headache of a rheumatic character,soreness in sacral region,1.0,1
congestive headache of a rheumatic character,gouty pains causing patient to scream,1.0,1
congestive headache of a rheumatic character,pressing dragging pain over sacrum,1.0,1
congestive headache of a rheumatic character,constant pain down back,1.0,1
congestive headache of a rheumatic character,catching when stretching,1.0,1
congestive headache of a rheumatic character,throbbing in small of back,1.0,1
congestive headache of a rheumatic character,pain extending to legs,1.0,1
congestive headache of a rheumatic character,aching extending to knees,1.0,1
congestive headache of a rheumatic character,pain after exertion,1.0,1
congestive headache of a rheumatic character,severe pain in back across hips,1.0,1
congestive headache of a rheumatic character,tensive pain in metacarpal joints of fingers,1.0,1
congestive headache of a rheumatic character,weakness of joints,1.0,1
congestive headache of a rheumatic character,yellow or dirty brown blotched skin,1.0,1
congestive headache of a rheumatic character,right knee stiff,1.0,1
congestive headache of a rheumatic character,sense of bearing down in abdomen,1.0,1
congestive headache of a rheumatic character,aching deep as if in bones,1.0,1
congestive headache of a rheumatic character,gouty headache from abdominal plethora,1.0,1
congestive headache of a rheumatic character,pain in small of back with weakness,1.0,1
congestive headache of a rheumatic character,brown spots on chest,1.0,1
congestive headache of a rheumatic character,acute attack of rheumatism in right knee,1.0,1
congestive headache of a rheumatic character,constant pain between shoulders,1.0,1
congestive headache of a rheumatic character,pain as from dislocation in shoulder joint,1.0,1
congestive headache of a rheumatic character,sense of bearing down in pelvis,1.0,1
congestive headache of a rheumatic character,patients fear joints will not bear exertion,1.0,1
congestive headache of a rheumatic character,pain as of a blow of a hammer,1.0,1
congestive headache of a rheumatic character,bruised pain in right hip joint,1.0,1
congestive headache of a rheumatic character,joints of elbows stiff,1.0,1
congestive headache of a rheumatic character,right knee semiflexed,1.0,1
congestive headache of a rheumatic character,pressing in right shoulder blade,1.0,1
congestive headache of a rheumatic character,pain in legs as if beaten,1.0,1
pain in legs as if beaten,paralytic drawing in arms to fingers,1.0,1
pain in legs as if beaten,pain extending to thighs,1.0,1
pain in legs as if beaten,has to walk crooked,1.0,1
pain in legs as if beaten,pains in small of back after exposure to wet,1.0,1
pain in legs as if beaten,tearing pains along sciatic nerve to calf,1.0,1
pain in legs as if beaten,burning pressure in spine,1.0,1
pain in legs as if beaten,hot flashes,1.0,1
pain in legs as if beaten,right knee swollen,1.0,1
pain in legs as if beaten,arthritic pains,1.0,1
pain in legs as if beaten,pains in thighs,1.0,1
pain in legs as if beaten,joints of wrists stiff,1.0,1
pain in legs as if beaten,gouty pains accompanied by vomiting,1.0,1
pain in legs as if beaten,right knee red,1.0,1
pain in legs as if beaten,hands sweat very profusely,1.0,1
pain in legs as if beaten,great weakness of joints,1.0,1
pain in legs as if beaten,great sensitiveness to all impressions,1.0,1
pain in legs as if beaten,puffy flabby make-up,1.0,1
pain in legs as if beaten,right knee painful,1.0,1
pain in legs as if beaten,cracking in ankle joints,1.0,1
pain in legs as if beaten,gouty pains boring in character,1.0,1
pain in legs as if beaten,constant dull heavy pain in sacrum,1.0,1
pain in legs as if beaten,indicated in women at climacteric period,1.0,1
pain in legs as if beaten,painful stitches in back if makes a misstep,1.0,1
pain in legs as if beaten,weakness especially of the knees,1.0,1
pain in legs as if beaten,stitches with coldness of feet,1.0,1
pain in legs as if beaten,arthritic affections of joints,1.0,1
pain in legs as if beaten,severe tearing pains in left thigh,1.0,1
pain in legs as if beaten,pains extending from other parts to back,1.0,1
pain in legs as if beaten,sticking drawing pains with coldness of feet,1.0,1
pain in legs as if beaten,stitches in joints of arm,1.0,1
pain in legs as if beaten,pains in small of back after exposure to cold weather,1.0,1
pain in legs as if beaten,aching in calves,1.0,1
pain in legs as if beaten,pain suddenly strikes when stooping,1.0,1
pain in legs as if beaten,sticking drawing pains with coldness of knees,1.0,1
pain in legs as if beaten,crick in back of long standing,1.0,1
pain in legs as if beaten,congestion of blood to chest,1.0,1
pain in legs as if beaten,pains extending to knees,1.0,1
pain in legs as if beaten,nervous headache from abdominal plethora,1.0,1
pain in legs as if beaten,faint sinking emptiness at pit of stomach,1.0,1
pain in legs as if beaten,burning pressure extending across back,1.0,1
pain in legs as if beaten,grating on motion,1.0,1
pain in legs as if beaten,stitches in right shoulder blade,1.0,1
pain in legs as if beaten,tearing pains in toes,1.0,1
pain in legs as if beaten,tearing in arms to fingers,1.0,1
pain in legs as if beaten,stiffness of legs to hip joint,1.0,1
pain in legs as if beaten,sudden stitch in back while lifting,1.0,1
pain in legs as if beaten,congestive headache of a rheumatic character,1.0,1
pain in legs as if beaten,pressing dragging pain over hips,1.0,1
pain in legs as if beaten,stitches in back when coughing,1.0,1
pain in legs as if beaten,tension in tendo achillis,1.0,1
pain in legs as if beaten,worse on flexion,1.0,1
pain in legs as if beaten,pains in hips,1.0,1
pain in legs as if beaten,stitches with coldness of knees,1.0,1
pain in legs as if beaten,soreness in sacral region,1.0,1
pain in legs as if beaten,gouty pains causing patient to scream,1.0,1
pain in legs as if beaten,pressing dragging pain over sacrum,1.0,1
pain in legs as if beaten,constant pain down back,1.0,1
pain in legs as if beaten,catching when stretching,1.0,1
pain in legs as if beaten,throbbing in small of back,1.0,1
pain in legs as if beaten,pain extending to legs,1.0,1
pain in legs as if beaten,aching extending to knees,1.0,1
pain in legs as if beaten,pain after exertion,1.0,1
pain in legs as if beaten,severe pain in back across hips,1.0,1
pain in legs as if beaten,tensive pain in metacarpal joints of fingers,1.0,1
pain in legs as if beaten,weakness of joints,1.0,1
pain in legs as if beaten,yellow or dirty brown blotched skin,1.0,1
pain in legs as if beaten,right knee stiff,1.0,1
pain in legs as if beaten,sense of bearing down in abdomen,1.0,1
pain in legs as if beaten,aching deep as if in bones,1.0,1
pain in legs as if beaten,gouty headache from abdominal plethora,1.0,1
pain in legs as if beaten,pain in small of back with weakness,1.0,1
pain in legs as if beaten,brown spots on chest,1.0,1
pain in legs as if beaten,acute attack of rheumatism in right knee,1.0,1
pain in legs as if beaten,constant pain between shoulders,1.0,1
pain in legs as if beaten,pain as from dislocation in shoulder joint,1.0,1
pain in legs as if beaten,sense of bearing down in pelvis,1.0,1
pain in legs as if beaten,patients fear joints will not bear exertion,1.0,1
pain in legs as if beaten,pain as of a blow of a hammer,1.0,1
pain in legs as if beaten,bruised pain in right hip joint,1.0,1
pain in legs as if beaten,joints of elbows stiff,1.0,1
pain in legs as if beaten,right knee semiflexed,1.0,1
pain in legs as if beaten,pressing in right shoulder blade,1.0,1
constant pain between shoulders,paralytic drawing in arms to fingers,1.0,1
constant pain between shoulders,pain extending to thighs,1.0,1
constant pain between shoulders,has to walk crooked,1.0,1
constant pain between shoulders,pains in small of back after exposure to wet,1.0,1
constant pain between shoulders,tearing pains along sciatic nerve to calf,1.0,1
constant pain between shoulders,burning pressure in spine,1.0,1
constant pain between shoulders,hot flashes,1.0,1
constant pain between shoulders,right knee swollen,1.0,1
constant pain between shoulders,arthritic pains,1.0,1
constant pain between shoulders,pains in thighs,1.0,1
constant pain between shoulders,joints of wrists stiff,1.0,1
constant pain between shoulders,gouty pains accompanied by vomiting,1.0,1
constant pain between shoulders,right knee red,1.0,1
constant pain between shoulders,hands sweat very profusely,1.0,1
constant pain between shoulders,great weakness of joints,1.0,1
constant pain between shoulders,great sensitiveness to all impressions,1.0,1
constant pain between shoulders,puffy flabby make-up,1.0,1
constant pain between shoulders,right knee painful,1.0,1
constant pain between shoulders,cracking in ankle joints,1.0,1
constant pain between shoulders,gouty pains boring in character,1.0,1
constant pain between shoulders,constant dull heavy pain in sacrum,1.0,1
constant pain between shoulders,indicated in women at climacteric period,1.0,1
constant pain between shoulders,painful stitches in back if makes a misstep,1.0,1
constant pain between shoulders,weakness especially of the knees,1.0,1
constant pain between shoulders,stitches with coldness of feet,1.0,1
constant pain between shoulders,arthritic affections of joints,1.0,1
constant pain between shoulders,severe tearing pains in left thigh,1.0,1
constant pain between shoulders,pains extending from other parts to back,1.0,1
constant pain between shoulders,sticking drawing pains with coldness of feet,1.0,1
constant pain between shoulders,stitches in joints of arm,1.0,1
constant pain between shoulders,pains in small of back after exposure to cold weather,1.0,1
constant pain between shoulders,aching in calves,1.0,1
constant pain between shoulders,pain suddenly strikes when stooping,1.0,1
constant pain between shoulders,sticking drawing pains with coldness of knees,1.0,1
constant pain between shoulders,crick in back of long standing,1.0,1
constant pain between shoulders,congestion of blood to chest,1.0,1
constant pain between shoulders,pains extending to knees,1.0,1
constant pain between shoulders,nervous headache from abdominal plethora,1.0,1
constant pain between shoulders,faint sinking emptiness at pit of stomach,1.0,1
constant pain between shoulders,burning pressure extending across back,1.0,1
constant pain between shoulders,grating on motion,1.0,1
constant pain between shoulders,stitches in right shoulder blade,1.0,1
constant pain between shoulders,tearing pains in toes,1.0,1
constant pain between shoulders,tearing in arms to fingers,1.0,1
constant pain between shoulders,stiffness of legs to hip joint,1.0,1
constant pain between shoulders,sudden stitch in back while lifting,1.0,1
constant pain between shoulders,congestive headache of a rheumatic character,1.0,1
constant pain between shoulders,pressing dragging pain over hips,1.0,1
constant pain between shoulders,stitches in back when coughing,1.0,1
constant pain between shoulders,tension in tendo achillis,1.0,1
constant pain between shoulders,worse on flexion,1.0,1
constant pain between shoulders,pains in hips,1.0,1
constant pain between shoulders,stitches with coldness of knees,1.0,1
constant pain between shoulders,soreness in sacral region,1.0,1
constant pain between shoulders,gouty pains causing patient to scream,1.0,1
constant pain between shoulders,pressing dragging pain over sacrum,1.0,1
constant pain between shoulders,constant pain down back,1.0,1
constant pain between shoulders,catching when stretching,1.0,1
constant pain between shoulders,throbbing in small of back,1.0,1
constant pain between shoulders,pain extending to legs,1.0,1
constant pain between shoulders,aching extending to knees,1.0,1
constant pain between shoulders,pain after exertion,1.0,1
constant pain between shoulders,severe pain in back across hips,1.0,1
constant pain between shoulders,tensive pain in metacarpal joints of fingers,1.0,1
constant pain between shoulders,weakness of joints,1.0,1
constant pain between shoulders,yellow or dirty brown blotched skin,1.0,1
constant pain between shoulders,right knee stiff,1.0,1
constant pain between shoulders,sense of bearing down in abdomen,1.0,1
constant pain between shoulders,aching deep as if in bones,1.0,1
constant pain between shoulders,gouty headache from abdominal plethora,1.0,1
constant pain between shoulders,pain in small of back with weakness,1.0,1
constant pain between shoulders,brown spots on chest,1.0,1
constant pain between shoulders,acute attack of rheumatism in right knee,1.0,1
constant pain between shoulders,pain as from dislocation in shoulder joint,1.0,1
constant pain between shoulders,sense of bearing down in pelvis,1.0,1
constant pain between shoulders,patients fear joints will not bear exertion,1.0,1
constant pain between shoulders,pain as of a blow of a hammer,1.0,1
constant pain between shoulders,bruised pain in right hip joint,1.0,1
constant pain between shoulders,joints of elbows stiff,1.0,1
constant pain between shoulders,right knee semiflexed,1.0,1
constant pain between shoulders,pressing in right shoulder blade,1.0,1
constant pain between shoulders,pain in legs as if beaten,1.0,1
congestion of blood to chest,paralytic drawing in arms to fingers,1.0,1
congestion of blood to chest,pain extending to thighs,1.0,1
congestion of blood to chest,has to walk crooked,1.0,1
congestion of blood to chest,pains in small of back after exposure to wet,1.0,1
congestion of blood to chest,tearing pains along sciatic nerve to calf,1.0,1
congestion of blood to chest,burning pressure in spine,1.0,1
congestion of blood to chest,hot flashes,1.0,1
congestion of blood to chest,right knee swollen,1.0,1
congestion of blood to chest,arthritic pains,1.0,1
congestion of blood to chest,pains in thighs,1.0,1
congestion of blood to chest,joints of wrists stiff,1.0,1
congestion of blood to chest,gouty pains accompanied by vomiting,1.0,1
congestion of blood to chest,right knee red,1.0,1
congestion of blood to chest,hands sweat very profusely,1.0,1
congestion of blood to chest,great weakness of joints,1.0,1
congestion of blood to chest,great sensitiveness to all impressions,1.0,1
congestion of blood to chest,puffy flabby make-up,1.0,1
congestion of blood to chest,right knee painful,1.0,1
congestion of blood to chest,cracking in ankle joints,1.0,1
congestion of blood to chest,gouty pains boring in character,1.0,1
congestion of blood to chest,constant dull heavy pain in sacrum,1.0,1
congestion of blood to chest,indicated in women at climacteric period,1.0,1
congestion of blood to chest,painful stitches in back if makes a misstep,1.0,1
congestion of blood to chest,weakness especially of the knees,1.0,1
congestion of blood to chest,stitches with coldness of feet,1.0,1
congestion of blood to chest,arthritic affections of joints,1.0,1
congestion of blood to chest,severe tearing pains in left thigh,1.0,1
congestion of blood to chest,pains extending from other parts to back,1.0,1
congestion of blood to chest,sticking drawing pains with coldness of feet,1.0,1
congestion of blood to chest,stitches in joints of arm,1.0,1
congestion of blood to chest,pains in small of back after exposure to cold weather,1.0,1
congestion of blood to chest,aching in calves,1.0,1
congestion of blood to chest,pain suddenly strikes when stooping,1.0,1
congestion of blood to chest,sticking drawing pains with coldness of knees,1.0,1
congestion of blood to chest,crick in back of long standing,1.0,1
congestion of blood to chest,pains extending to knees,1.0,1
congestion of blood to chest,nervous headache from abdominal plethora,1.0,1
congestion of blood to chest,faint sinking emptiness at pit of stomach,1.0,1
congestion of blood to chest,burning pressure extending across back,1.0,1
congestion of blood to chest,grating on motion,1.0,1
congestion of blood to chest,stitches in right shoulder blade,1.0,1
congestion of blood to chest,tearing pains in toes,1.0,1
congestion of blood to chest,tearing in arms to fingers,1.0,1
congestion of blood to chest,stiffness of legs to hip joint,1.0,1
congestion of blood to chest,sudden stitch in back while lifting,1.0,1
congestion of blood to chest,congestive headache of a rheumatic character,1.0,1
congestion of blood to chest,pressing dragging pain over hips,1.0,1
congestion of blood to chest,stitches in back when coughing,1.0,1
congestion of blood to chest,tension in tendo achillis,1.0,1
congestion of blood to chest,worse on flexion,1.0,1
congestion of blood to chest,pains in hips,1.0,1
congestion of blood to chest,stitches with coldness of knees,1.0,1
congestion of blood to chest,soreness in sacral region,1.0,1
congestion of blood to chest,gouty pains causing patient to scream,1.0,1
congestion of blood to chest,pressing dragging pain over sacrum,1.0,1
congestion of blood to chest,constant pain down back,1.0,1
congestion of blood to chest,catching when stretching,1.0,1
congestion of blood to chest,throbbing in small of back,1.0,1
congestion of blood to chest,pain extending to legs,1.0,1
congestion of blood to chest,aching extending to knees,1.0,1
congestion of blood to chest,pain after exertion,1.0,1
congestion of blood to chest,severe pain in back across hips,1.0,1
congestion of blood to chest,tensive pain in metacarpal joints of fingers,1.0,1
congestion of blood to chest,weakness of joints,1.0,1
congestion of blood to chest,yellow or dirty brown blotched skin,1.0,1
congestion of blood to chest,right knee stiff,1.0,1
congestion of blood to chest,sense of bearing down in abdomen,1.0,1
congestion of blood to chest,aching deep as if in bones,1.0,1
congestion of blood to chest,gouty headache from abdominal plethora,1.0,1
congestion of blood to chest,pain in small of back with weakness,1.0,1
congestion of blood to chest,brown spots on chest,1.0,1
congestion of blood to chest,acute attack of rheumatism in right knee,1.0,1
congestion of blood to chest,constant pain between shoulders,1.0,1
congestion of blood to chest,pain as from dislocation in shoulder joint,1.0,1
congestion of blood to chest,sense of bearing down in pelvis,1.0,1
congestion of blood to chest,patients fear joints will not bear exertion,1.0,1
congestion of blood to chest,pain as of a blow of a hammer,1.0,1
congestion of blood to chest,bruised pain in right hip joint,1.0,1
congestion of blood to chest,joints of elbows stiff,1.0,1
congestion of blood to chest,right knee semiflexed,1.0,1
congestion of blood to chest,pressing in right shoulder blade,1.0,1
congestion of blood to chest,pain in legs as if beaten,1.0,1
pain as from dislocation in shoulder joint,paralytic drawing in arms to fingers,1.0,1
pain as from dislocation in shoulder joint,pain extending to thighs,1.0,1
pain as from dislocation in shoulder joint,has to walk crooked,1.0,1
pain as from dislocation in shoulder joint,pains in small of back after exposure to wet,1.0,1
pain as from dislocation in shoulder joint,tearing pains along sciatic nerve to calf,1.0,1
pain as from dislocation in shoulder joint,burning pressure in spine,1.0,1
pain as from dislocation in shoulder joint,hot flashes,1.0,1
pain as from dislocation in shoulder joint,right knee swollen,1.0,1
pain as from dislocation in shoulder joint,arthritic pains,1.0,1
pain as from dislocation in shoulder joint,pains in thighs,1.0,1
pain as from dislocation in shoulder joint,joints of wrists stiff,1.0,1
pain as from dislocation in shoulder joint,gouty pains accompanied by vomiting,1.0,1
pain as from dislocation in shoulder joint,right knee red,1.0,1
pain as from dislocation in shoulder joint,hands sweat very profusely,1.0,1
pain as from dislocation in shoulder joint,great weakness of joints,1.0,1
pain as from dislocation in shoulder joint,great sensitiveness to all impressions,1.0,1
pain as from dislocation in shoulder joint,puffy flabby make-up,1.0,1
pain as from dislocation in shoulder joint,right knee painful,1.0,1
pain as from dislocation in shoulder joint,cracking in ankle joints,1.0,1
pain as from dislocation in shoulder joint,gouty pains boring in character,1.0,1
pain as from dislocation in shoulder joint,constant dull heavy pain in sacrum,1.0,1
pain as from dislocation in shoulder joint,indicated in women at climacteric period,1.0,1
pain as from dislocation in shoulder joint,painful stitches in back if makes a misstep,1.0,1
pain as from dislocation in shoulder joint,weakness especially of the knees,1.0,1
pain as from dislocation in shoulder joint,stitches with coldness of feet,1.0,1
pain as from dislocation in shoulder joint,arthritic affections of joints,1.0,1
pain as from dislocation in shoulder joint,severe tearing pains in left thigh,1.0,1
pain as from dislocation in shoulder joint,pains extending from other parts to back,1.0,1
pain as from dislocation in shoulder joint,sticking drawing pains with coldness of feet,1.0,1
pain as from dislocation in shoulder joint,stitches in joints of arm,1.0,1
pain as from dislocation in shoulder joint,pains in small of back after exposure to cold weather,1.0,1
pain as from dislocation in shoulder joint,aching in calves,1.0,1
pain as from dislocation in shoulder joint,pain suddenly strikes when stooping,1.0,1
pain as from dislocation in shoulder joint,sticking drawing pains with coldness of knees,1.0,1
pain as from dislocation in shoulder joint,crick in back of long standing,1.0,1
pain as from dislocation in shoulder joint,congestion of blood to chest,1.0,1
pain as from dislocation in shoulder joint,pains extending to knees,1.0,1
pain as from dislocation in shoulder joint,nervous headache from abdominal plethora,1.0,1
pain as from dislocation in shoulder joint,faint sinking emptiness at pit of stomach,1.0,1
pain as from dislocation in shoulder joint,burning pressure extending across back,1.0,1
pain as from dislocation in shoulder joint,grating on motion,1.0,1
pain as from dislocation in shoulder joint,stitches in right shoulder blade,1.0,1
pain as from dislocation in shoulder joint,tearing pains in toes,1.0,1
pain as from dislocation in shoulder joint,tearing in arms to fingers,1.0,1
pain as from dislocation in shoulder joint,stiffness of legs to hip joint,1.0,1
pain as from dislocation in shoulder joint,sudden stitch in back while lifting,1.0,1
pain as from dislocation in shoulder joint,congestive headache of a rheumatic character,1.0,1
pain as from dislocation in shoulder joint,pressing dragging pain over hips,1.0,1
pain as from dislocation in shoulder joint,stitches in back when coughing,1.0,1
pain as from dislocation in shoulder joint,tension in tendo achillis,1.0,1
pain as from dislocation in shoulder joint,worse on flexion,1.0,1
pain as from dislocation in shoulder joint,pains in hips,1.0,1
pain as from dislocation in shoulder joint,stitches with coldness of knees,1.0,1
pain as from dislocation in shoulder joint,soreness in sacral region,1.0,1
pain as from dislocation in shoulder joint,gouty pains causing patient to scream,1.0,1
pain as from dislocation in shoulder joint,pressing dragging pain over sacrum,1.0,1
pain as from dislocation in shoulder joint,constant pain down back,1.0,1
