Cluster_ID,Remedy,Chapter,Symptom,Area,Modalities
50,thuja,superior extremities,tearing pain in arms,arms,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,tearing pain in hands,hands,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,stinging pain in left elbow,,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,rheumatism of left arm,,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,chronic rheumatism of left elbow,,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,pain in right wrist as if sprained,,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,gouty pains in fingers,fingers,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,gouty pains in finger joints,,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
50,thuja,superior extremities,aching in every joint of hands,hands,"aggravates with rest, aggravates with damp weather, aggravates with cold, aggravates with night, ameliorates with motion, ameliorates with warmth"
51,sulphur,concomitants,psoric manifestations,,"aggravates with open air, aggravates with lying on back"
51,sulphur,concomitants,suppressed eruptions,,"aggravates with open air, aggravates with lying on back"
51,sulphur,concomitants,itching of skin,skin,"aggravates with open air, aggravates with lying on back"
51,sulphur,concomitants,burning of skin,skin,"aggravates with open air, aggravates with lying on back"
51,sulphur,concomitants,weakness,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,rheumatism of joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,gouty pains in joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,stiffness of joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,swelling of joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,violent bruised pain in joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,tearing pain in joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,sticking pain in joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,extremities in general,drawing pain in joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,gouty diathesis,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,rheumatic gout,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,chronic articular rheumatism,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,swelling of joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,stiffness of joints,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,great weakness,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,worse in open air,,"worse in open air, aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,chronic cases,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,psoric origin,,"aggravates with open air, aggravates with lying on back"
51,sulphur,general characteristics,suppressed eruptions,,"aggravates with open air, aggravates with lying on back"
51,sulphur,head,rheumatic headache,head,"aggravates with open air, aggravates with lying on back"
51,sulphur,head,pressive pain,head,"aggravates with open air, aggravates with lying on back"
51,sulphur,head,boring pain,head,"aggravates with open air, aggravates with lying on back"
51,sulphur,head,tearing pain,head,"aggravates with open air, aggravates with lying on back"
51,sulphur,head,headache worse lying on back,back,"worse lying on back, aggravates with open air, aggravates with lying on back"
51,sulphur,head,headache worse in open air,head,"worse in open air, aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,drawing pain in hips,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,sticking pain in hips,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,tearing pain in hips,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,violent bruised pain in hips,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,stiffness in hips,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,drawing pain in thighs,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,sticking pain in thighs,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,tearing pain in thighs,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,violent bruised pain in thighs,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,stiffness in thighs,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,drawing pain in knees,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,sticking pain in knees,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,tearing pain in knees,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,violent bruised pain in knees,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,stiffness in knees,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,swelling in knees,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,drawing pain in legs,legs,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,sticking pain in legs,legs,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,tearing pain in legs,legs,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,violent bruised pain in legs,legs,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,stiffness in legs,legs,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,drawing pain in ankles,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,sticking pain in ankles,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,tearing pain in ankles,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,violent bruised pain in ankles,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,stiffness in ankles,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,swelling in ankles,,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,drawing pain in feet,feet,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,sticking pain in feet,feet,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,tearing pain in feet,feet,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,violent bruised pain in feet,feet,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,stiffness in feet,feet,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,swelling in feet,feet,"aggravates with open air, aggravates with lying on back"
51,sulphur,inferior extremities,gouty pain in feet,feet,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,rheumatism of muscles of neck,neck,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,stiffness of neck,neck,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,can only turn head to one side,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,drawing pain in nape of neck,nape of neck,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pressing pain in nape of neck,nape of neck,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,sticking pain in nape of neck,nape of neck,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,tearing pain in nape of neck,nape of neck,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pain as from a sprain in nape of neck,nape of neck,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,sticking in shoulders,shoulders,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,tearing in shoulders,shoulders,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pain as from a sprain in shoulders,shoulders,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pressure between shoulder blades,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,sticking between shoulder blades,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,stiffness in back,back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,violent bruised pain in back,back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pressive pain in small of back,small of back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,sticking pain in small of back,small of back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,tearing pain in small of back,small of back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pain as from overlifting in small of back,small of back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,violent bruised pain in small of back,small of back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,can hardly rise from a seat,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pain in sacrum,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,pressure in sacrum,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,sticking in sacrum,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,neck and back,violent bruised pain in sacrum,neck and back,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,rheumatism of shoulder,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,stiffness of shoulder,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,tearing pain in shoulder,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,pain as from a sprain in shoulder,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,drawing pain in arms,arms,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,sticking pain in arms,arms,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,tearing pain in arms,arms,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,violent bruised pain in arms,arms,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,stiffness in elbow,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,drawing pain in elbow,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,sticking pain in elbow,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,tearing pain in elbow,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,violent bruised pain in elbow,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,sticking in wrist,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,tearing in wrist,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,stiffness in wrist,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,drawing pain in wrist,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,gouty pain in wrist,,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,sticking in hands,hands,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,tearing in hands,hands,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,gouty pain in hands,hands,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,stiffness in hands,hands,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,drawing pain in hands,hands,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,swelling of hands,hands,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,sticking in fingers,fingers,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,tearing in fingers,fingers,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,gouty pain in fingers,fingers,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,stiffness in fingers,fingers,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,drawing pain in fingers,fingers,"aggravates with open air, aggravates with lying on back"
51,sulphur,superior extremities,swelling of fingers,fingers,"aggravates with open air, aggravates with lying on back"
52,silica,concomitants,emaciation,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,pale suffering expression,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,gout,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,chronic gouty nodosities,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,ailments following vaccination,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,suited to children with large heads,,"with large heads, aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,much sweat,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,sweat offensive,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,foot sweat,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,effects of suppressed foot sweat,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,takes cold easily,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,covers head in sleep,head,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,very sensitive to touch,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,concomitants,great nervous debility,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,extremities in general,rheumatic pains in limbs,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,extremities in general,pains in limbs severe,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,extremities in general,worse when weather changes,,"worse when weather changes, aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,extremities in general,inflammation of fibrous portion of joints,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,extremities in general,especially knees,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,face,rheumatic pains in jaws,jaws,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,face,rheumatic pains extending into temples,face,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,general characteristics,gouty conditions,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,general characteristics,gonorrheal rheumatism,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,general characteristics,affects fibrous tissue,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,general characteristics,affects knee joints,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,violent bruised sensation in hips,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,violent bruised sensation in small of back,small of back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,sciatica of years standing,years standing,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,sensation as of loss of power in legs,legs,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,aching pains in loins,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,dragging feeling from right hip to toes,toes,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,femur pains as if beaten,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,inflammation of cellular tissue of thigh,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,knee painful as if too tightly bandaged,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,violent stinging in knees,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,lancinating pains in knees,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,chronic synovitis of knee,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,great swelling of knee,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,anchylosis of knee,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,gonorrheal rheumatism,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,pains stinging,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,pains lancinating,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,swelling doughy,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,pale swelling after suppression of gonorrhea,,"after suppression of gonorrhea, aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,parts very stiff,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,sensation of heat,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,severe pain in one leg,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,inferior extremities,other leg numb,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,pain in nape of neck,nape of neck,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,stiffness of nape of neck,nape of neck,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,cannot turn head because of pain,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,rheumatism of lower cervical vertebrae,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,violent tearing pain between scapulae,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,violent pain in small of back,small of back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,spasmodic pain not allowing to rise,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,stiffness on rising from a seat,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,pain on rising from a seat,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,violent shooting pain between hips,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,neck and back,aching beating throbbing in sacrolumbar region,neck and back,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,pain in shoulder at night,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,pain in arms at night,arms at night,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,momentary sharp pain in right shoulder joint,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,right arm weak,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,right wrist weak,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,cannot raise anything,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,anchylosis of elbow joint,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,swelling of elbow joint,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,pain in elbow joint,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,complete stiffness of fingers,fingers,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,tearing pains in wrist,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,tearing pains in ball of hand,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,lameness of right hand,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,compelling to lay pen down when writing,,"when writing, aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,contraction of flexor tendons,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,contraction painful when moving fingers,fingers,"when moving fingers, aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,tearing in fingers,fingers,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,tearing in joints of fingers,fingers,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,tearing in joints of thumbs,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,sticking pains in one finger,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,sticking pains in another finger,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,sticking pains in arm,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,stitches in ball of thumb,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,drawing in joints of right fingers,fingers,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,joints of right fingers as if pulled out of sockets,fingers,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,gouty deposits in large joints of fingers,fingers,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
52,silica,superior extremities,painful hard red swelling on middle joint of little finger,,"aggravates with change of weather, aggravates with cold, aggravates with motion, ameliorates with wrapping up head, ameliorates with warmth"
53,cina,concomitants,face pale,face,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,concomitants,white about the mouth,mouth,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,concomitants,boring nose with finger,,"with finger, aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,concomitants,grinding teeth at night,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,concomitants,ravenous hunger,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,concomitants,fever,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,concomitants,convulsion of extensor muscles,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,concomitants,noise like water running from throat to abdomen,throat,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,extremities in general,spasmodic twitching of limbs,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,extremities in general,spasmodic twitching of limbs,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,extremities in general,jerking of limbs,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,extremities in general,distortion of limbs,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,extremities in general,pain in limbs,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,general characteristics,muscular rheumatism,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,general characteristics,muscular rheumatism,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,general characteristics,inflammatory rheumatism,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,general characteristics,inflammatory rheumatism,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,general characteristics,intermitting form of rheumatism,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,inferior extremities,paralytic pain in left thigh near knee,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,inferior extremities,left leg semi-flexed on itself,,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,inferior extremities,left leg semi-flexed on abdomen,abdomen,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,drawing tearing pain along whole spine,spine,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,drawing tearing pain along whole spine,spine,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,tearing jerking pain in middle of spine,spine,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,tearing Jerking pain in middle of spine,spine,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,pain in loins as after long standing,neck and back,"after long standing, aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,bruised pain in small of back,small of back,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,small of back pain not worse by stooping,small of back,"worse by stooping, aggravates with at night, aggravates with from external pressure, aggravates with morning"
53,cina,neck and back,lancinating pain in upper spinal column,neck and back,"aggravates with at night, aggravates with from external pressure, aggravates with morning"
