### Cluster 32 — Symptoms (116)
Symptom,Frequency 
neck rheumatism in dorsal region,sprained knee joint,1.0,1
neck rheumatism in dorsal region,swollen fingers from excessive cold,1.0,1
neck rheumatism in dorsal region,dry coccyx feeling,1.0,1
neck rheumatism in dorsal region,stitches in olecranon,1.0,1
neck rheumatism in dorsal region,tearing in limbs worse sitting,1.0,1
despondent,shooting pains between shoulders,0.5,1
despondent,violent shooting deep in spine,0.5,1
despondent,pressive pain in legs especially ankles,0.5,1
despondent,heavy legs like lead,0.5,1
despondent,splinter-like pain in right forearm,0.5,1
despondent,numbness in forearms,0.5,1
despondent,rheumatic pain in right deltoid worse moving arm backward,0.5,1
despondent,from dissipation causing spinal cord irritation,0.5,1
despondent,stiff tendo achillis,0.5,1
despondent,tearing between thumb and index,0.5,1
despondent,painful spine,0.5,1
despondent,ulcerative limb pains preventing sleep,0.5,1
despondent,beaten sensation after exercise,0.5,1
despondent,violent pain in left hip under gluteal muscles,0.5,1
despondent,stiffness between shoulder blades,0.5,1
despondent,delirium tremens,0.5,1
despondent,splinter-like pain in dorso-lumbar region,0.5,1
despondent,coldness in lumbar vertebrae to legs,0.5,1
despondent,sudden violent stitch in sacrum while walking,0.5,1
despondent,leg pain better motion,0.5,1
despondent,vertigo with reeling in open air,0.5,1
despondent,spine too weak to support when stooping,0.5,1
despondent,frostbitten foot pain,0.5,1
despondent,frostbitten foot inflammation,0.5,1
despondent,lump sensation in epigastrium,0.5,1
despondent,tension in forearms,0.5,1
despondent,neck rheumatism in dorsal region,0.5,1
despondent,weakness between shoulder blades,0.5,1
despondent,stinging pain in knee joint,0.5,1
despondent,swollen toes from excessive cold,0.5,1
despondent,lameness,0.5,1
despondent,periosteal leg bone pain,0.5,1
despondent,head drawn backward in spasm,0.5,1
despondent,rheumatic gouty stiffness of left hand,0.5,1
despondent,loin weakness,0.5,1
despondent,sensitive spinal processes to touch,0.5,1
despondent,sore in lumbo-sacral region while exercising,0.5,1
despondent,shooting in toes,0.5,1
despondent,lameness in forearms,0.5,1
despondent,self-injury attempts,0.5,1
despondent,aching in lumbo-sacral region while sitting,0.5,1
despondent,sprained deltoid feeling,0.5,1
despondent,bruised feeling in joints,0.5,1
despondent,leg pain worse standing,0.5,1
despondent,itching ears as if frostbitten,0.5,1
despondent,sharp left-side pains,0.5,1
despondent,coldness in gluteal muscles to legs,0.5,1
despondent,normal appearance except toes,0.5,1
despondent,sternum pain,0.5,1
despondent,leg pain better walking,0.5,1
despondent,sore in lumbo-sacral region while sitting,0.5,1
despondent,numbness,0.5,1
despondent,bruised back feeling,0.5,1
despondent,subsultus tendinum,0.5,1
despondent,rheumatic gouty stiffness of elbow,0.5,1
despondent,no tissue swelling typically,0.5,1
despondent,crick from sacrum to nape,0.5,1
despondent,bruised feeling in limbs,0.5,1
despondent,drawing pain in knee joint,0.5,1
despondent,tearing in left forearm bones,0.5,1
despondent,splinter-like pain in deltoid,0.5,1
despondent,cramps in sole,0.5,1
despondent,post-inflammatory contraction,0.5,1
despondent,frostbitten toe inflammation,0.5,1
despondent,back rheumatism in dorsal region,0.5,1
despondent,burning deep in spine,0.5,1
despondent,tearing in limbs worse rest,0.5,1
despondent,frostbitten toe pain,0.5,1
despondent,irritable,0.5,1
despondent,languor in legs,0.5,1
despondent,leg pain worse sitting,0.5,1
despondent,tearing pain in knee joint,0.5,1
despondent,shooting in fingers,0.5,1
despondent,tearing in left wrist,0.5,1
despondent,twitching gluteal muscles,0.5,1
despondent,red ears as if frostbitten,0.5,1
despondent,normal appearance except fingers,0.5,1
despondent,aching in lumbo-sacral region while exercising,0.5,1
despondent,tearing pains between shoulders,0.5,1
despondent,red fingers from excessive cold,0.5,1
despondent,sprained back feeling,0.5,1
despondent,red toes from excessive cold,0.5,1
despondent,formication along spine,0.5,1
despondent,furious delirium,0.5,1
despondent,clonic convulsions,0.5,1
despondent,tearing in left hip to knee,0.5,1
despondent,chilblains,0.5,1
despondent,throbbing in coccyx,0.5,1
despondent,severe forearm pain to thumb worse afternoons,0.5,1
despondent,numbness in left hip to knee,0.5,1
despondent,sprained neck sensation,0.5,1
despondent,splinter-like toe pain,0.5,1
despondent,shooting in knees,0.5,1
despondent,drawing pain in legs especially ankles,0.5,1
despondent,weak knee joint,0.5,1
despondent,severe forearm pain to thumb worse rest,0.5,1
despondent,pain as after stooping,0.5,1
despondent,pain in right hip as after fatigue,0.5,1
despondent,spasmodic drawing from back to stuart little to chest,0.5,1
despondent,muscle trembling,0.5,1
despondent,pressive pain in left tibia worse noon,0.5,1
despondent,from overwork causing spinal cord irritation,0.5,1
despondent,tearing in thumbs,0.5,1
despondent,tearing in limbs better motion,0.5,1
despondent,spasmodic drawing from back to esophagus,0.5,1
despondent,burning in thumbs,0.5,1
despondent,burning ears as if frostbitten,0.5,1
despondent,gouty finger stiffness,0.5,1
despondent,backache with heat disturbing sleep,0.5,1
despondent,great mental excitement,0.5,1
despondent,sprained knee joint,0.5,1
despondent,swollen fingers from excessive cold,0.5,1
despondent,dry coccyx feeling,0.5,1
despondent,stitches in olecranon,0.5,1
despondent,tearing in limbs worse sitting,0.5,1
ulcerative limb pains preventing sleep,shooting pains between shoulders,1.0,1
ulcerative limb pains preventing sleep,violent shooting deep in spine,1.0,1
ulcerative limb pains preventing sleep,pressive pain in legs especially ankles,1.0,1
ulcerative limb pains preventing sleep,heavy legs like lead,1.0,1
ulcerative limb pains preventing sleep,splinter-like pain in right forearm,1.0,1
ulcerative limb pains preventing sleep,numbness in forearms,1.0,1
ulcerative limb pains preventing sleep,rheumatic pain in right deltoid worse moving arm backward,1.0,1
ulcerative limb pains preventing sleep,from dissipation causing spinal cord irritation,1.0,1
ulcerative limb pains preventing sleep,stiff tendo achillis,1.0,1
ulcerative limb pains preventing sleep,tearing between thumb and index,1.0,1
ulcerative limb pains preventing sleep,painful spine,1.0,1
ulcerative limb pains preventing sleep,beaten sensation after exercise,1.0,1
ulcerative limb pains preventing sleep,violent pain in left hip under gluteal muscles,1.0,1
ulcerative limb pains preventing sleep,stiffness between shoulder blades,1.0,1
ulcerative limb pains preventing sleep,delirium tremens,1.0,1
ulcerative limb pains preventing sleep,splinter-like pain in dorso-lumbar region,1.0,1
ulcerative limb pains preventing sleep,coldness in lumbar vertebrae to legs,1.0,1
ulcerative limb pains preventing sleep,sudden violent stitch in sacrum while walking,1.0,1
ulcerative limb pains preventing sleep,leg pain better motion,1.0,1
ulcerative limb pains preventing sleep,vertigo with reeling in open air,1.0,1
ulcerative limb pains preventing sleep,spine too weak to support when stooping,1.0,1
ulcerative limb pains preventing sleep,frostbitten foot pain,1.0,1
ulcerative limb pains preventing sleep,frostbitten foot inflammation,1.0,1
ulcerative limb pains preventing sleep,lump sensation in epigastrium,1.0,1
ulcerative limb pains preventing sleep,tension in forearms,1.0,1
ulcerative limb pains preventing sleep,neck rheumatism in dorsal region,1.0,1
ulcerative limb pains preventing sleep,weakness between shoulder blades,1.0,1
ulcerative limb pains preventing sleep,stinging pain in knee joint,1.0,1
ulcerative limb pains preventing sleep,swollen toes from excessive cold,1.0,1
ulcerative limb pains preventing sleep,lameness,1.0,1
ulcerative limb pains preventing sleep,periosteal leg bone pain,1.0,1
ulcerative limb pains preventing sleep,head drawn backward in spasm,1.0,1
ulcerative limb pains preventing sleep,rheumatic gouty stiffness of left hand,1.0,1
ulcerative limb pains preventing sleep,loin weakness,1.0,1
ulcerative limb pains preventing sleep,sensitive spinal processes to touch,1.0,1
ulcerative limb pains preventing sleep,sore in lumbo-sacral region while exercising,1.0,1
ulcerative limb pains preventing sleep,shooting in toes,1.0,1
ulcerative limb pains preventing sleep,lameness in forearms,1.0,1
ulcerative limb pains preventing sleep,self-injury attempts,1.0,1
ulcerative limb pains preventing sleep,aching in lumbo-sacral region while sitting,1.0,1
ulcerative limb pains preventing sleep,sprained deltoid feeling,1.0,1
ulcerative limb pains preventing sleep,bruised feeling in joints,1.0,1
ulcerative limb pains preventing sleep,leg pain worse standing,1.0,1
ulcerative limb pains preventing sleep,itching ears as if frostbitten,1.0,1
ulcerative limb pains preventing sleep,sharp left-side pains,1.0,1
ulcerative limb pains preventing sleep,coldness in gluteal muscles to legs,1.0,1
ulcerative limb pains preventing sleep,normal appearance except toes,1.0,1
ulcerative limb pains preventing sleep,sternum pain,1.0,1
ulcerative limb pains preventing sleep,leg pain better walking,1.0,1
ulcerative limb pains preventing sleep,sore in lumbo-sacral region while sitting,1.0,1
ulcerative limb pains preventing sleep,numbness,1.0,1
ulcerative limb pains preventing sleep,despondent,1.0,1
ulcerative limb pains preventing sleep,bruised back feeling,1.0,1
ulcerative limb pains preventing sleep,subsultus tendinum,1.0,1
ulcerative limb pains preventing sleep,rheumatic gouty stiffness of elbow,1.0,1
ulcerative limb pains preventing sleep,no tissue swelling typically,1.0,1
ulcerative limb pains preventing sleep,crick from sacrum to nape,1.0,1
ulcerative limb pains preventing sleep,bruised feeling in limbs,1.0,1
ulcerative limb pains preventing sleep,drawing pain in knee joint,1.0,1
ulcerative limb pains preventing sleep,tearing in left forearm bones,1.0,1
ulcerative limb pains preventing sleep,splinter-like pain in deltoid,1.0,1
ulcerative limb pains preventing sleep,cramps in sole,1.0,1
ulcerative limb pains preventing sleep,post-inflammatory contraction,1.0,1
ulcerative limb pains preventing sleep,frostbitten toe inflammation,1.0,1
ulcerative limb pains preventing sleep,back rheumatism in dorsal region,1.0,1
ulcerative limb pains preventing sleep,burning deep in spine,1.0,1
ulcerative limb pains preventing sleep,tearing in limbs worse rest,1.0,1
ulcerative limb pains preventing sleep,frostbitten toe pain,1.0,1
ulcerative limb pains preventing sleep,irritable,1.0,1
ulcerative limb pains preventing sleep,languor in legs,1.0,1
ulcerative limb pains preventing sleep,leg pain worse sitting,1.0,1
ulcerative limb pains preventing sleep,tearing pain in knee joint,1.0,1
ulcerative limb pains preventing sleep,shooting in fingers,1.0,1
ulcerative limb pains preventing sleep,tearing in left wrist,1.0,1
ulcerative limb pains preventing sleep,twitching gluteal muscles,1.0,1
ulcerative limb pains preventing sleep,red ears as if frostbitten,1.0,1
ulcerative limb pains preventing sleep,normal appearance except fingers,1.0,1
ulcerative limb pains preventing sleep,aching in lumbo-sacral region while exercising,1.0,1
ulcerative limb pains preventing sleep,tearing pains between shoulders,1.0,1
ulcerative limb pains preventing sleep,red fingers from excessive cold,1.0,1
ulcerative limb pains preventing sleep,sprained back feeling,1.0,1
ulcerative limb pains preventing sleep,red toes from excessive cold,1.0,1
ulcerative limb pains preventing sleep,formication along spine,1.0,1
ulcerative limb pains preventing sleep,furious delirium,1.0,1
ulcerative limb pains preventing sleep,clonic convulsions,1.0,1
ulcerative limb pains preventing sleep,tearing in left hip to knee,1.0,1
ulcerative limb pains preventing sleep,chilblains,1.0,1
ulcerative limb pains preventing sleep,throbbing in coccyx,1.0,1
ulcerative limb pains preventing sleep,severe forearm pain to thumb worse afternoons,1.0,1
ulcerative limb pains preventing sleep,numbness in left hip to knee,1.0,1
ulcerative limb pains preventing sleep,sprained neck sensation,1.0,1
ulcerative limb pains preventing sleep,splinter-like toe pain,1.0,1
ulcerative limb pains preventing sleep,shooting in knees,1.0,1
ulcerative limb pains preventing sleep,drawing pain in legs especially ankles,1.0,1
ulcerative limb pains preventing sleep,weak knee joint,1.0,1
ulcerative limb pains preventing sleep,severe forearm pain to thumb worse rest,1.0,1
ulcerative limb pains preventing sleep,pain as after stooping,1.0,1
ulcerative limb pains preventing sleep,pain in right hip as after fatigue,1.0,1
ulcerative limb pains preventing sleep,spasmodic drawing from back to stuart little to chest,1.0,1
ulcerative limb pains preventing sleep,muscle trembling,1.0,1
ulcerative limb pains preventing sleep,pressive pain in left tibia worse noon,1.0,1
ulcerative limb pains preventing sleep,from overwork causing spinal cord irritation,1.0,1
ulcerative limb pains preventing sleep,tearing in thumbs,1.0,1
ulcerative limb pains preventing sleep,tearing in limbs better motion,1.0,1
ulcerative limb pains preventing sleep,spasmodic drawing from back to esophagus,1.0,1
ulcerative limb pains preventing sleep,burning in thumbs,1.0,1
ulcerative limb pains preventing sleep,burning ears as if frostbitten,1.0,1
ulcerative limb pains preventing sleep,gouty finger stiffness,1.0,1
ulcerative limb pains preventing sleep,backache with heat disturbing sleep,1.0,1
ulcerative limb pains preventing sleep,great mental excitement,1.0,1
ulcerative limb pains preventing sleep,sprained knee joint,1.0,1
ulcerative limb pains preventing sleep,swollen fingers from excessive cold,1.0,1
ulcerative limb pains preventing sleep,dry coccyx feeling,1.0,1
ulcerative limb pains preventing sleep,stitches in olecranon,1.0,1
ulcerative limb pains preventing sleep,tearing in limbs worse sitting,1.0,1
no tissue swelling typically,shooting pains between shoulders,1.0,1
no tissue swelling typically,violent shooting deep in spine,1.0,1
no tissue swelling typically,pressive pain in legs especially ankles,1.0,1
no tissue swelling typically,heavy legs like lead,1.0,1
no tissue swelling typically,splinter-like pain in right forearm,1.0,1
no tissue swelling typically,numbness in forearms,1.0,1
no tissue swelling typically,rheumatic pain in right deltoid worse moving arm backward,1.0,1
no tissue swelling typically,from dissipation causing spinal cord irritation,1.0,1
no tissue swelling typically,stiff tendo achillis,1.0,1
no tissue swelling typically,tearing between thumb and index,1.0,1
no tissue swelling typically,painful spine,1.0,1
no tissue swelling typically,ulcerative limb pains preventing sleep,1.0,1
no tissue swelling typically,beaten sensation after exercise,1.0,1
no tissue swelling typically,violent pain in left hip under gluteal muscles,1.0,1
no tissue swelling typically,stiffness between shoulder blades,1.0,1
no tissue swelling typically,delirium tremens,1.0,1
no tissue swelling typically,splinter-like pain in dorso-lumbar region,1.0,1
no tissue swelling typically,coldness in lumbar vertebrae to legs,1.0,1
no tissue swelling typically,sudden violent stitch in sacrum while walking,1.0,1
no tissue swelling typically,leg pain better motion,1.0,1
no tissue swelling typically,vertigo with reeling in open air,1.0,1
no tissue swelling typically,spine too weak to support when stooping,1.0,1
no tissue swelling typically,frostbitten foot pain,1.0,1
no tissue swelling typically,frostbitten foot inflammation,1.0,1
no tissue swelling typically,lump sensation in epigastrium,1.0,1
no tissue swelling typically,tension in forearms,1.0,1
no tissue swelling typically,neck rheumatism in dorsal region,1.0,1
no tissue swelling typically,weakness between shoulder blades,1.0,1
no tissue swelling typically,stinging pain in knee joint,1.0,1
no tissue swelling typically,swollen toes from excessive cold,1.0,1
no tissue swelling typically,lameness,1.0,1
no tissue swelling typically,periosteal leg bone pain,1.0,1
no tissue swelling typically,head drawn backward in spasm,1.0,1
no tissue swelling typically,rheumatic gouty stiffness of left hand,1.0,1
no tissue swelling typically,loin weakness,1.0,1
no tissue swelling typically,sensitive spinal processes to touch,1.0,1
no tissue swelling typically,sore in lumbo-sacral region while exercising,1.0,1
no tissue swelling typically,shooting in toes,1.0,1
no tissue swelling typically,lameness in forearms,1.0,1
no tissue swelling typically,self-injury attempts,1.0,1
no tissue swelling typically,aching in lumbo-sacral region while sitting,1.0,1
no tissue swelling typically,sprained deltoid feeling,1.0,1
no tissue swelling typically,bruised feeling in joints,1.0,1
no tissue swelling typically,leg pain worse standing,1.0,1
no tissue swelling typically,itching ears as if frostbitten,1.0,1
no tissue swelling typically,sharp left-side pains,1.0,1
no tissue swelling typically,coldness in gluteal muscles to legs,1.0,1
no tissue swelling typically,normal appearance except toes,1.0,1
no tissue swelling typically,sternum pain,1.0,1
no tissue swelling typically,leg pain better walking,1.0,1
no tissue swelling typically,sore in lumbo-sacral region while sitting,1.0,1
no tissue swelling typically,numbness,1.0,1
no tissue swelling typically,despondent,1.0,1
no tissue swelling typically,bruised back feeling,1.0,1
no tissue swelling typically,subsultus tendinum,1.0,1
no tissue swelling typically,rheumatic gouty stiffness of elbow,1.0,1
no tissue swelling typically,crick from sacrum to nape,1.0,1
no tissue swelling typically,bruised feeling in limbs,1.0,1
no tissue swelling typically,drawing pain in knee joint,1.0,1
no tissue swelling typically,tearing in left forearm bones,1.0,1
no tissue swelling typically,splinter-like pain in deltoid,1.0,1
no tissue swelling typically,cramps in sole,1.0,1
no tissue swelling typically,post-inflammatory contraction,1.0,1
no tissue swelling typically,frostbitten toe inflammation,1.0,1
no tissue swelling typically,back rheumatism in dorsal region,1.0,1
no tissue swelling typically,burning deep in spine,1.0,1
no tissue swelling typically,tearing in limbs worse rest,1.0,1
no tissue swelling typically,frostbitten toe pain,1.0,1
no tissue swelling typically,irritable,1.0,1
no tissue swelling typically,languor in legs,1.0,1
no tissue swelling typically,leg pain worse sitting,1.0,1
no tissue swelling typically,tearing pain in knee joint,1.0,1
no tissue swelling typically,shooting in fingers,1.0,1
no tissue swelling typically,tearing in left wrist,1.0,1
no tissue swelling typically,twitching gluteal muscles,1.0,1
no tissue swelling typically,red ears as if frostbitten,1.0,1
no tissue swelling typically,normal appearance except fingers,1.0,1
no tissue swelling typically,aching in lumbo-sacral region while exercising,1.0,1
no tissue swelling typically,tearing pains between shoulders,1.0,1
no tissue swelling typically,red fingers from excessive cold,1.0,1
no tissue swelling typically,sprained back feeling,1.0,1
no tissue swelling typically,red toes from excessive cold,1.0,1
no tissue swelling typically,formication along spine,1.0,1
no tissue swelling typically,furious delirium,1.0,1
no tissue swelling typically,clonic convulsions,1.0,1
no tissue swelling typically,tearing in left hip to knee,1.0,1
no tissue swelling typically,chilblains,1.0,1
no tissue swelling typically,throbbing in coccyx,1.0,1
no tissue swelling typically,severe forearm pain to thumb worse afternoons,1.0,1
no tissue swelling typically,numbness in left hip to knee,1.0,1
no tissue swelling typically,sprained neck sensation,1.0,1
no tissue swelling typically,splinter-like toe pain,1.0,1
no tissue swelling typically,shooting in knees,1.0,1
no tissue swelling typically,drawing pain in legs especially ankles,1.0,1
no tissue swelling typically,weak knee joint,1.0,1
no tissue swelling typically,severe forearm pain to thumb worse rest,1.0,1
no tissue swelling typically,pain as after stooping,1.0,1
no tissue swelling typically,pain in right hip as after fatigue,1.0,1
no tissue swelling typically,spasmodic drawing from back to stuart little to chest,1.0,1
no tissue swelling typically,muscle trembling,1.0,1
no tissue swelling typically,pressive pain in left tibia worse noon,1.0,1
no tissue swelling typically,from overwork causing spinal cord irritation,1.0,1
no tissue swelling typically,tearing in thumbs,1.0,1
no tissue swelling typically,tearing in limbs better motion,1.0,1
no tissue swelling typically,spasmodic drawing from back to esophagus,1.0,1
no tissue swelling typically,burning in thumbs,1.0,1
no tissue swelling typically,burning ears as if frostbitten,1.0,1
no tissue swelling typically,gouty finger stiffness,1.0,1
no tissue swelling typically,backache with heat disturbing sleep,1.0,1
no tissue swelling typically,great mental excitement,1.0,1
no tissue swelling typically,sprained knee joint,1.0,1
no tissue swelling typically,swollen fingers from excessive cold,1.0,1
no tissue swelling typically,dry coccyx feeling,1.0,1
no tissue swelling typically,stitches in olecranon,1.0,1
no tissue swelling typically,tearing in limbs worse sitting,1.0,1
burning ears as if frostbitten,shooting pains between shoulders,1.0,1
burning ears as if frostbitten,violent shooting deep in spine,1.0,1
burning ears as if frostbitten,pressive pain in legs especially ankles,1.0,1
burning ears as if frostbitten,heavy legs like lead,1.0,1
burning ears as if frostbitten,splinter-like pain in right forearm,1.0,1
burning ears as if frostbitten,numbness in forearms,1.0,1
burning ears as if frostbitten,rheumatic pain in right deltoid worse moving arm backward,1.0,1
burning ears as if frostbitten,from dissipation causing spinal cord irritation,1.0,1
burning ears as if frostbitten,stiff tendo achillis,1.0,1
burning ears as if frostbitten,tearing between thumb and index,1.0,1
burning ears as if frostbitten,painful spine,1.0,1
burning ears as if frostbitten,ulcerative limb pains preventing sleep,1.0,1
burning ears as if frostbitten,beaten sensation after exercise,1.0,1
burning ears as if frostbitten,violent pain in left hip under gluteal muscles,1.0,1
burning ears as if frostbitten,stiffness between shoulder blades,1.0,1
burning ears as if frostbitten,delirium tremens,1.0,1
burning ears as if frostbitten,splinter-like pain in dorso-lumbar region,1.0,1
burning ears as if frostbitten,coldness in lumbar vertebrae to legs,1.0,1
burning ears as if frostbitten,sudden violent stitch in sacrum while walking,1.0,1
burning ears as if frostbitten,leg pain better motion,1.0,1
burning ears as if frostbitten,vertigo with reeling in open air,1.0,1
burning ears as if frostbitten,spine too weak to support when stooping,1.0,1
burning ears as if frostbitten,frostbitten foot pain,1.0,1
burning ears as if frostbitten,frostbitten foot inflammation,1.0,1
burning ears as if frostbitten,lump sensation in epigastrium,1.0,1
burning ears as if frostbitten,tension in forearms,1.0,1
burning ears as if frostbitten,neck rheumatism in dorsal region,1.0,1
burning ears as if frostbitten,weakness between shoulder blades,1.0,1
burning ears as if frostbitten,stinging pain in knee joint,1.0,1
burning ears as if frostbitten,swollen toes from excessive cold,1.0,1
burning ears as if frostbitten,lameness,1.0,1
burning ears as if frostbitten,periosteal leg bone pain,1.0,1
burning ears as if frostbitten,head drawn backward in spasm,1.0,1
burning ears as if frostbitten,rheumatic gouty stiffness of left hand,1.0,1
burning ears as if frostbitten,loin weakness,1.0,1
burning ears as if frostbitten,sensitive spinal processes to touch,1.0,1
burning ears as if frostbitten,sore in lumbo-sacral region while exercising,1.0,1
burning ears as if frostbitten,shooting in toes,1.0,1
burning ears as if frostbitten,lameness in forearms,1.0,1
burning ears as if frostbitten,self-injury attempts,1.0,1
burning ears as if frostbitten,aching in lumbo-sacral region while sitting,1.0,1
burning ears as if frostbitten,sprained deltoid feeling,1.0,1
burning ears as if frostbitten,bruised feeling in joints,1.0,1
burning ears as if frostbitten,leg pain worse standing,1.0,1
burning ears as if frostbitten,itching ears as if frostbitten,1.0,1
burning ears as if frostbitten,sharp left-side pains,1.0,1
burning ears as if frostbitten,coldness in gluteal muscles to legs,1.0,1
burning ears as if frostbitten,normal appearance except toes,1.0,1
burning ears as if frostbitten,sternum pain,1.0,1
burning ears as if frostbitten,leg pain better walking,1.0,1
burning ears as if frostbitten,sore in lumbo-sacral region while sitting,1.0,1
burning ears as if frostbitten,numbness,1.0,1
burning ears as if frostbitten,despondent,1.0,1
burning ears as if frostbitten,bruised back feeling,1.0,1
burning ears as if frostbitten,subsultus tendinum,1.0,1
burning ears as if frostbitten,rheumatic gouty stiffness of elbow,1.0,1
burning ears as if frostbitten,no tissue swelling typically,1.0,1
burning ears as if frostbitten,crick from sacrum to nape,1.0,1
burning ears as if frostbitten,bruised feeling in limbs,1.0,1
burning ears as if frostbitten,drawing pain in knee joint,1.0,1
burning ears as if frostbitten,tearing in left forearm bones,1.0,1
burning ears as if frostbitten,splinter-like pain in deltoid,1.0,1
burning ears as if frostbitten,cramps in sole,1.0,1
burning ears as if frostbitten,post-inflammatory contraction,1.0,1
burning ears as if frostbitten,frostbitten toe inflammation,1.0,1
burning ears as if frostbitten,back rheumatism in dorsal region,1.0,1
burning ears as if frostbitten,burning deep in spine,1.0,1
burning ears as if frostbitten,tearing in limbs worse rest,1.0,1
burning ears as if frostbitten,frostbitten toe pain,1.0,1
burning ears as if frostbitten,irritable,1.0,1
burning ears as if frostbitten,languor in legs,1.0,1
burning ears as if frostbitten,leg pain worse sitting,1.0,1
burning ears as if frostbitten,tearing pain in knee joint,1.0,1
burning ears as if frostbitten,shooting in fingers,1.0,1
burning ears as if frostbitten,tearing in left wrist,1.0,1
burning ears as if frostbitten,twitching gluteal muscles,1.0,1
burning ears as if frostbitten,red ears as if frostbitten,1.0,1
burning ears as if frostbitten,normal appearance except fingers,1.0,1
burning ears as if frostbitten,aching in lumbo-sacral region while exercising,1.0,1
burning ears as if frostbitten,tearing pains between shoulders,1.0,1
burning ears as if frostbitten,red fingers from excessive cold,1.0,1
burning ears as if frostbitten,sprained back feeling,1.0,1
burning ears as if frostbitten,red toes from excessive cold,1.0,1
burning ears as if frostbitten,formication along spine,1.0,1
burning ears as if frostbitten,furious delirium,1.0,1
burning ears as if frostbitten,clonic convulsions,1.0,1
burning ears as if frostbitten,tearing in left hip to knee,1.0,1
burning ears as if frostbitten,chilblains,1.0,1
burning ears as if frostbitten,throbbing in coccyx,1.0,1
burning ears as if frostbitten,severe forearm pain to thumb worse afternoons,1.0,1
burning ears as if frostbitten,numbness in left hip to knee,1.0,1
burning ears as if frostbitten,sprained neck sensation,1.0,1
burning ears as if frostbitten,splinter-like toe pain,1.0,1
burning ears as if frostbitten,shooting in knees,1.0,1
burning ears as if frostbitten,drawing pain in legs especially ankles,1.0,1
burning ears as if frostbitten,weak knee joint,1.0,1
burning ears as if frostbitten,severe forearm pain to thumb worse rest,1.0,1
burning ears as if frostbitten,pain as after stooping,1.0,1
burning ears as if frostbitten,pain in right hip as after fatigue,1.0,1
burning ears as if frostbitten,spasmodic drawing from back to stuart little to chest,1.0,1
burning ears as if frostbitten,muscle trembling,1.0,1
burning ears as if frostbitten,pressive pain in left tibia worse noon,1.0,1
burning ears as if frostbitten,from overwork causing spinal cord irritation,1.0,1
burning ears as if frostbitten,tearing in thumbs,1.0,1
burning ears as if frostbitten,tearing in limbs better motion,1.0,1
burning ears as if frostbitten,spasmodic drawing from back to esophagus,1.0,1
burning ears as if frostbitten,burning in thumbs,1.0,1
burning ears as if frostbitten,gouty finger stiffness,1.0,1
burning ears as if frostbitten,backache with heat disturbing sleep,1.0,1
burning ears as if frostbitten,great mental excitement,1.0,1
burning ears as if frostbitten,sprained knee joint,1.0,1
burning ears as if frostbitten,swollen fingers from excessive cold,1.0,1
burning ears as if frostbitten,dry coccyx feeling,1.0,1
burning ears as if frostbitten,stitches in olecranon,1.0,1
burning ears as if frostbitten,tearing in limbs worse sitting,1.0,1
frostbitten toe inflammation,shooting pains between shoulders,1.0,1
frostbitten toe inflammation,violent shooting deep in spine,1.0,1
frostbitten toe inflammation,pressive pain in legs especially ankles,1.0,1
frostbitten toe inflammation,heavy legs like lead,1.0,1
frostbitten toe inflammation,splinter-like pain in right forearm,1.0,1
frostbitten toe inflammation,numbness in forearms,1.0,1
frostbitten toe inflammation,rheumatic pain in right deltoid worse moving arm backward,1.0,1
frostbitten toe inflammation,from dissipation causing spinal cord irritation,1.0,1
frostbitten toe inflammation,stiff tendo achillis,1.0,1
frostbitten toe inflammation,tearing between thumb and index,1.0,1
frostbitten toe inflammation,painful spine,1.0,1
frostbitten toe inflammation,ulcerative limb pains preventing sleep,1.0,1
frostbitten toe inflammation,beaten sensation after exercise,1.0,1
frostbitten toe inflammation,violent pain in left hip under gluteal muscles,1.0,1
frostbitten toe inflammation,stiffness between shoulder blades,1.0,1
frostbitten toe inflammation,delirium tremens,1.0,1
frostbitten toe inflammation,splinter-like pain in dorso-lumbar region,1.0,1
frostbitten toe inflammation,coldness in lumbar vertebrae to legs,1.0,1
frostbitten toe inflammation,sudden violent stitch in sacrum while walking,1.0,1
frostbitten toe inflammation,leg pain better motion,1.0,1
frostbitten toe inflammation,vertigo with reeling in open air,1.0,1
frostbitten toe inflammation,spine too weak to support when stooping,1.0,1
frostbitten toe inflammation,frostbitten foot pain,1.0,1
frostbitten toe inflammation,frostbitten foot inflammation,1.0,1
frostbitten toe inflammation,lump sensation in epigastrium,1.0,1
frostbitten toe inflammation,tension in forearms,1.0,1
frostbitten toe inflammation,neck rheumatism in dorsal region,1.0,1
frostbitten toe inflammation,weakness between shoulder blades,1.0,1
frostbitten toe inflammation,stinging pain in knee joint,1.0,1
frostbitten toe inflammation,swollen toes from excessive cold,1.0,1
frostbitten toe inflammation,lameness,1.0,1
frostbitten toe inflammation,periosteal leg bone pain,1.0,1
frostbitten toe inflammation,head drawn backward in spasm,1.0,1
frostbitten toe inflammation,rheumatic gouty stiffness of left hand,1.0,1
frostbitten toe inflammation,loin weakness,1.0,1
frostbitten toe inflammation,sensitive spinal processes to touch,1.0,1
frostbitten toe inflammation,sore in lumbo-sacral region while exercising,1.0,1
frostbitten toe inflammation,shooting in toes,1.0,1
frostbitten toe inflammation,lameness in forearms,1.0,1
frostbitten toe inflammation,self-injury attempts,1.0,1
